fichier,phrase_id,position,mot,onset,offset,POS,surprisal_bits,surprise_structurale,oov,freq_zipf,n_phones
audio05.TextGrid,29,4,ever,99.910,100.140,RB,8.2926,6.4174,0,5.66,3
audio05.TextGrid,29,5,like,100.140,100.410,IN,7.6522,3.1971,0,6.41,3
audio05.TextGrid,29,6,them,100.410,100.740,PRP,4.6156,4.2694,0,6.19,3
audio05.TextGrid,29,7,he,101.050,101.190,PRP,2.5017,7.1126,0,6.69,2
audio05.TextGrid,29,8,hits,101.190,101.420,NNS,12.5620,5.7915,0,4.65,4
audio05.TextGrid,29,9,the,101.420,101.490,DT,0.7806,5.3934,0,7.73,2
audio05.TextGrid,29,10,longest,101.490,102.070,JJS,7.5078,6.3252,0,4.22,7
audio05.TextGrid,29,11,ball,102.070,102.430,NN,13.6845,2.0812,0,5.04,3
audio05.TextGrid,29,12,i,102.430,102.480,PRP,3.9247,6.9461,0,7.09,1
audio05.TextGrid,29,13,have,102.480,102.620,VBP,2.5795,3.6321,0,6.71,3
audio05.TextGrid,29,14,ever,102.620,102.810,RB,8.2926,2.7801,0,5.66,3
audio05.TextGrid,29,15,seen,102.810,103.290,VBN,8.0593,2.8779,0,5.52,3
audio05.TextGrid,30,1,do,104.560,104.660,VB,6.1893,5.3559,0,6.35,2
audio05.TextGrid,30,2,you,104.660,104.850,PRP,4.1902,5.4657,0,6.98,2
audio05.TextGrid,30,3,remember,104.850,105.280,VB,2.8428,4.8920,1,5.38,7
audio05.TextGrid,30,4,when,105.280,105.490,WRB,0.8610,6.5620,0,6.37,3
audio05.TextGrid,30,5,he,105.490,105.630,PRP,2.5017,4.0217,0,6.69,2
audio05.TextGrid,30,6,used,105.630,105.810,VBN,6.3045,6.5122,0,5.8,4
audio05.TextGrid,30,7,to,105.810,105.890,TO,-0.0000,5.8341,0,7.43,2
audio05.TextGrid,30,8,come,105.890,106.080,VB,7.6181,2.3524,0,5.78,3
audio05.TextGrid,30,9,to,106.080,106.170,TO,-0.0000,6.2912,0,7.43,2
audio05.TextGrid,30,10,the,106.170,106.280,DT,0.7806,2.5667,0,7.73,2
audio05.TextGrid,30,11,terrace,106.280,106.860,NN,4.8869,1.2658,1,3.88,5
audio05.TextGrid,31,1,i,107.290,107.410,PRP,3.9247,5.9294,0,7.09,1
audio05.TextGrid,31,2,wanted,107.410,107.750,VBD,7.9863,2.1088,0,5.36,5
audio05.TextGrid,31,3,to,107.750,107.810,TO,-0.0000,5.8090,0,7.43,2
audio05.TextGrid,31,4,take,107.810,108.030,VB,5.7038,2.4551,0,5.92,3
audio05.TextGrid,31,5,him,108.030,108.130,PRP,6.7448,5.1675,0,6.11,2
audio05.TextGrid,31,6,fishing,108.130,108.640,VBG,5.2638,5.9136,1,4.47,5
audio05.TextGrid,31,7,but,108.640,108.800,CC,2.8832,5.8394,0,6.63,3
audio05.TextGrid,31,8,i,108.800,108.920,PRP,3.9247,5.4392,0,7.09,1
audio05.TextGrid,31,9,was,108.920,109.120,VBD,3.0516,2.8243,0,6.82,3
audio05.TextGrid,31,10,too,109.120,109.250,RB,6.8775,3.6893,0,5.95,2
audio05.TextGrid,31,11,timid,109.250,109.650,JJ,5.1180,3.4063,1,3.25,5
audio05.TextGrid,31,12,to,109.650,109.760,TO,-0.0000,4.9742,0,7.43,2
audio05.TextGrid,31,13,ask,109.760,110.030,VB,9.7336,2.4488,0,5.34,3
audio05.TextGrid,31,14,him,110.030,110.210,PRP,6.7448,5.1675,0,6.11,3
audio05.TextGrid,32,1,then,110.810,110.970,RB,6.3750,5.2120,0,6.07,3
audio05.TextGrid,32,2,i,110.970,111.110,PRP,3.9247,5.9440,0,7.09,1
audio05.TextGrid,32,3,asked,111.110,111.410,VBD,8.2494,3.1938,0,5.3,3
audio05.TextGrid,32,4,you,111.410,111.580,PRP,4.1902,5.8464,0,6.98,2
audio05.TextGrid,32,5,to,111.580,111.820,TO,-0.0000,4.3108,0,7.43,2
audio05.TextGrid,32,6,ask,111.820,112.030,VB,9.7336,1.7053,0,5.34,3
audio05.TextGrid,32,7,him,112.030,112.250,PRP,6.7448,5.1675,0,6.11,3
audio05.TextGrid,32,8,and,112.250,112.470,CC,0.5482,6.1415,0,7.41,3
audio05.TextGrid,32,9,you,112.470,112.610,PRP,4.1902,4.9020,0,6.98,2
audio05.TextGrid,32,10,were,112.610,112.730,VBD,3.9492,2.8243,0,6.34,2
audio05.TextGrid,32,11,too,112.730,112.900,RB,6.8775,3.6893,0,5.95,2
audio05.TextGrid,32,12,timid,112.900,113.410,JJ,5.1180,3.4063,1,3.25,5
audio05.TextGrid,33,1,i,114.260,114.400,PRP,3.9247,5.9294,0,7.09,1
audio05.TextGrid,33,2,know,114.400,114.730,VB,7.9966,7.0820,0,6.1,2
audio05.TextGrid,33,3,it,114.950,115.130,PRP,1.5724,4.6808,0,6.95,2
audio05.TextGrid,33,4,was,115.130,115.240,VBD,3.0516,3.5912,0,6.82,3
audio05.TextGrid,33,5,a,115.240,115.300,DT,2.0447,3.1613,0,7.36,1
audio05.TextGrid,33,6,great,115.300,115.580,JJ,8.6034,2.3076,0,5.88,4
audio05.TextGrid,33,7,mistake,115.580,116.100,NN,12.6845,0.8757,0,4.67,6
audio05.TextGrid,33,8,he,116.300,116.410,PRP,2.5017,8.1988,0,6.69,2
audio05.TextGrid,33,9,might,116.410,116.570,MD,4.4302,3.7557,0,5.66,3
audio05.TextGrid,33,10,have,116.570,116.670,VBP,2.5795,8.0102,0,6.71,3
audio05.TextGrid,33,11,gone,116.670,116.880,VBN,9.4744,2.7185,0,5.17,3
audio05.TextGrid,33,12,with,116.880,117.090,IN,4.6303,3.5584,0,6.85,3
audio05.TextGrid,33,13,us,117.090,117.430,PRP,6.0444,5.6653,0,6.04,2
audio05.TextGrid,34,1,then,117.880,118.120,RB,6.3750,5.2120,0,6.07,3
audio05.TextGrid,34,2,we,118.120,118.210,PRP,4.1750,5.9440,0,6.54,2
audio05.TextGrid,34,3,would,118.210,118.390,MD,2.1491,4.1128,0,6.27,3
audio05.TextGrid,34,4,have,118.390,118.500,VBP,2.5795,8.0102,0,6.71,3
audio05.TextGrid,34,5,that,118.500,118.840,IN,4.2613,3.4694,0,7.01,3
audio05.TextGrid,34,6,for,118.840,119.000,IN,3.5339,5.1265,0,7.01,3
audio05.TextGrid,34,7,all,119.000,119.220,DT,6.3805,1.9478,0,6.52,2
audio05.TextGrid,34,8,of,119.220,119.310,IN,2.0839,5.8427,0,7.4,2
audio05.TextGrid,34,9,our,119.310,119.440,PRP$,4.8808,4.8521,0,6.14,2
audio05.TextGrid,34,10,lives,119.440,120.040,NNS,10.5620,2.6653,0,5.14,4
audio05.TextGrid,35,1,i,121.570,121.720,PRP,3.9247,5.9294,0,7.09,1
audio05.TextGrid,35,2,would,121.720,121.940,MD,2.1491,3.6054,0,6.27,3
audio05.TextGrid,35,3,like,121.940,122.190,VBP,8.3674,8.0102,0,6.41,3
audio05.TextGrid,35,4,to,122.190,122.270,TO,-0.0000,6.3875,0,7.43,2
audio05.TextGrid,35,5,take,122.270,122.500,VB,5.7038,2.4570,0,5.92,3
audio05.TextGrid,35,6,the,122.510,122.620,DT,0.7806,2.1629,0,7.73,2
audio05.TextGrid,35,7,great,122.620,122.860,JJ,8.6034,2.4686,0,5.88,4
audio05.TextGrid,35,8,dimaggio,122.860,123.480,NN,4.8869,0.8757,1,2.53,7
audio05.TextGrid,35,9,fishing,123.480,123.900,VBG,5.2638,6.9907,1,4.47,5
audio05.TextGrid,35,10,the,124.230,124.360,DT,0.7806,2.8279,0,7.73,2
audio05.TextGrid,35,11,old,124.360,124.570,JJ,7.9253,2.3682,0,5.75,3
audio05.TextGrid,35,12,man,124.570,124.790,NN,10.0996,0.8757,0,5.82,3
audio05.TextGrid,35,13,said,124.790,125.150,VBD,2.3092,4.7249,0,6.01,3
audio05.TextGrid,36,1,they,125.950,126.070,PRP,2.7059,5.9294,0,6.5,2
audio05.TextGrid,36,2,say,126.070,126.310,VBP,4.5601,2.7055,0,5.89,2
audio05.TextGrid,36,3,his,126.310,126.490,PRP$,2.6039,6.5846,0,6.51,3
audio05.TextGrid,36,4,father,126.490,126.790,NN,11.6845,2.5808,0,5.26,4
audio05.TextGrid,36,5,was,126.790,126.990,VBD,3.0516,4.4633,0,6.82,3
audio05.TextGrid,36,6,a,126.990,127.040,DT,2.0447,3.2916,0,7.36,1
audio05.TextGrid,36,7,fisherman,127.040,127.630,NN,4.8869,1.2536,1,3.49,7
audio05.TextGrid,37,1,maybe,128.130,128.460,RB,9.8775,5.2120,0,5.45,4
audio05.TextGrid,37,2,he,128.460,128.550,PRP,2.5017,5.9440,0,6.69,2
audio05.TextGrid,37,3,was,128.550,128.780,VBD,3.0516,3.1938,0,6.82,3
audio05.TextGrid,37,4,as,128.780,128.910,RB,5.7346,3.6893,0,6.77,2
audio05.TextGrid,37,5,poor,128.910,129.250,JJ,10.1883,3.4063,0,5.09,3
audio05.TextGrid,37,6,as,129.250,129.350,IN,4.7671,2.6702,0,6.77,2
audio05.TextGrid,37,7,we,129.350,129.590,PRP,4.1750,4.4199,0,6.54,2
audio05.TextGrid,37,8,are,129.590,129.830,VBP,1.8478,2.6508,0,6.74,2
audio05.TextGrid,37,9,and,129.830,129.990,CC,0.5482,7.5901,0,7.41,3
audio05.TextGrid,37,10,would,129.990,130.110,MD,2.1491,5.9922,0,6.27,3
audio05.TextGrid,37,11,understand,130.110,130.860,VB,10.3185,1.4220,0,5.37,9
audio05.TextGrid,38,1,the,132.500,132.590,DT,0.7806,3.6796,0,7.73,2
audio05.TextGrid,38,2,great,132.590,132.850,JJ,8.6034,2.8008,0,5.88,4
audio05.TextGrid,38,3,sisler,132.850,133.250,NN,4.8869,0.8757,1,1.55,6
audio05.TextGrid,38,4,s,133.250,133.350,NN,4.8869,3.0353,1,5.86,1
audio05.TextGrid,38,5,father,133.350,133.620,NN,11.6845,3.4797,0,5.26,4
audio05.TextGrid,38,6,was,133.620,133.800,VBD,3.0516,4.3734,0,6.82,3
audio05.TextGrid,38,7,never,133.800,134.000,RB,7.1406,3.7274,0,5.91,4
audio05.TextGrid,38,8,poor,134.000,134.370,JJ,10.1883,3.4063,0,5.09,3
audio05.TextGrid,38,9,and,134.370,134.490,CC,0.5482,5.1679,0,7.41,3
audio05.TextGrid,38,10,he,134.490,134.760,PRP,2.5017,5.0174,0,6.69,2
audio05.TextGrid,38,11,the,134.760,134.880,DT,0.7806,6.0860,0,7.73,2
audio05.TextGrid,38,12,father,134.880,135.240,NN,11.6845,1.9557,0,5.26,4
audio05.TextGrid,38,13,was,135.240,135.410,VBD,3.0516,4.1007,0,6.82,3
audio05.TextGrid,38,14,playing,135.410,135.710,VBG,8.1898,6.0152,0,5.37,5
audio05.TextGrid,38,15,in,135.710,135.780,IN,2.4946,3.5160,0,7.27,2
audio05.TextGrid,38,16,the,135.780,135.840,DT,0.7806,1.9177,0,7.73,2
audio05.TextGrid,38,17,big,135.840,136.090,JJ,7.2249,2.3502,0,5.67,3
audio05.TextGrid,38,18,leagues,136.090,136.370,NNS,5.7165,2.8076,1,3.9,4
audio05.TextGrid,38,19,when,136.370,136.490,WRB,0.8610,8.8394,0,6.37,3
audio05.TextGrid,38,20,he,136.490,136.600,PRP,2.5017,3.8634,0,6.69,2
audio05.TextGrid,38,21,was,136.600,136.740,VBD,3.0516,2.5313,0,6.82,3
audio05.TextGrid,38,22,my,136.740,137.000,PRP$,5.2593,5.5070,0,6.57,2
audio05.TextGrid,38,23,age,137.000,137.320,NN,10.0996,1.5939,0,5.32,2
audio05.TextGrid,39,1,when,138.800,138.920,WRB,0.8610,9.1912,0,6.37,3
audio05.TextGrid,39,2,i,138.920,139.090,PRP,3.9247,3.6218,0,7.09,1
audio05.TextGrid,39,3,was,139.090,139.310,VBD,3.0516,2.5313,0,6.82,3
audio05.TextGrid,39,4,your,139.310,139.600,PRP$,4.6743,5.5070,0,6.53,3
audio05.TextGrid,39,5,age,139.600,139.800,NN,10.0996,1.5939,0,5.32,2
audio05.TextGrid,39,6,i,139.800,139.960,PRP,3.9247,7.2163,0,7.09,1
audio05.TextGrid,39,7,was,139.960,140.220,VBD,3.0516,2.7170,0,6.82,3
audio05.TextGrid,39,8,before,140.220,140.690,RB,8.8775,3.6893,0,5.93,5
audio05.TextGrid,39,9,the,140.690,140.770,DT,0.7806,4.4395,0,7.73,2
audio05.TextGrid,39,10,mast,140.770,141.140,NN,4.8869,1.4979,1,3.52,4
audio05.TextGrid,39,11,on,141.140,141.280,IN,4.3011,1.9542,0,6.91,2
audio05.TextGrid,39,12,a,141.280,141.350,DT,2.0447,1.7802,0,7.36,1
audio05.TextGrid,39,13,square,141.350,141.890,JJ,11.5103,2.3502,0,4.84,5
audio05.TextGrid,39,14,rigged,141.890,142.230,VBN,11.0593,7.6961,0,3.63,4
audio05.TextGrid,39,15,ship,142.230,142.570,NN,11.6845,3.1441,0,4.93,3
audio05.TextGrid,39,16,that,142.570,142.740,IN,4.2613,2.1253,0,7.01,3
audio05.TextGrid,39,17,ran,142.740,143.010,VBD,8.9863,8.2410,0,4.87,3
audio05.TextGrid,39,18,to,143.010,143.180,TO,-0.0000,4.5530,0,7.43,2
audio05.TextGrid,39,19,africa,143.180,143.710,VB,2.8428,2.4551,1,4.92,6
audio05.TextGrid,39,20,and,143.840,143.990,CC,0.5482,6.3904,0,7.41,3
audio05.TextGrid,39,21,i,143.990,144.170,PRP,3.9247,4.9776,0,7.09,1
audio05.TextGrid,39,22,have,144.170,144.300,VBP,2.5795,2.6254,0,6.71,3
audio05.TextGrid,39,23,seen,144.300,144.570,VBN,8.0593,3.2283,0,5.52,3
audio05.TextGrid,39,24,lions,144.570,145.100,NNS,5.7165,5.1890,1,4.18,5
audio05.TextGrid,39,25,on,145.100,145.260,IN,4.3011,2.1499,0,6.91,2
audio05.TextGrid,39,26,the,145.260,145.330,DT,0.7806,1.7704,0,7.73,2
audio05.TextGrid,39,27,beaches,145.330,145.850,NNS,5.7165,3.6627,1,3.96,5
audio05.TextGrid,39,28,in,145.850,145.920,IN,2.4946,2.4172,0,7.27,2
audio05.TextGrid,39,29,the,145.920,146.050,DT,0.7806,1.7704,0,7.73,2
audio05.TextGrid,39,30,evening,146.050,146.580,NN,11.6845,1.2945,0,4.86,5
audio05.TextGrid,40,1,i,148.130,148.250,PRP,3.9247,5.9294,0,7.09,1
audio05.TextGrid,40,2,know,148.250,148.500,VB,7.9966,7.0820,0,6.1,2
audio05.TextGrid,40,3,you,148.700,148.790,PRP,4.1902,4.6808,0,6.98,2
audio05.TextGrid,40,4,told,148.790,149.150,VBD,7.9863,3.5912,0,5.54,4
audio05.TextGrid,40,5,me,149.150,149.350,PRP,7.5749,5.8464,0,6.48,2
audio05.TextGrid,42,1,baseball,154.930,155.520,NN,12.0996,2.9904,0,4.54,6
audio05.TextGrid,42,2,i,155.520,155.570,PRP,3.9247,7.7172,0,7.09,1
audio05.TextGrid,42,3,think,155.570,155.970,VB,7.8591,6.1015,0,6.08,4
audio05.TextGrid,42,4,the,156.120,156.200,DT,0.7806,3.1312,0,7.73,2
audio05.TextGrid,42,5,boy,156.200,156.410,NN,13.6845,1.1453,0,5.17,2
audio05.TextGrid,42,6,said,156.410,156.800,VBD,2.3092,4.1007,0,6.01,3
audio05.TextGrid,42,7,tell,157.210,157.370,VBP,10.3674,8.8005,0,5.53,3
audio05.TextGrid,42,8,me,157.370,157.500,PRP,7.5749,5.5487,0,6.48,2
audio05.TextGrid,42,9,about,157.500,157.700,IN,5.7591,3.6149,0,6.4,4
audio05.TextGrid,42,10,the,157.700,157.820,DT,0.7806,2.3631,0,7.73,2
audio05.TextGrid,42,11,great,157.820,158.220,JJ,8.6034,2.3502,0,5.88,4
audio05.TextGrid,42,12,john,158.220,158.840,NN,4.8869,0.8757,1,5.38,3
audio05.TextGrid,42,13,j,158.840,158.980,NN,4.8869,3.0353,1,5.0,2
audio05.TextGrid,42,14,mcgraw,158.980,159.610,NN,4.8869,3.4797,1,3.37,5
audio05.TextGrid,43,1,he,160.530,160.660,PRP,2.5017,5.9294,0,6.69,2
audio05.TextGrid,43,2,said,160.660,160.930,VBD,2.3092,2.1088,0,6.01,3
audio05.TextGrid,43,3,jota,160.930,161.330,NN,4.8869,4.7915,1,2.16,4
audio05.TextGrid,43,4,for,161.330,161.520,IN,3.5339,1.9645,0,7.01,3
audio05.TextGrid,43,5,j,161.520,161.950,NN,4.8869,3.1096,1,5.0,2
audio05.TextGrid,44,1,he,163.850,164.040,PRP,2.5017,5.9294,0,6.69,2
audio05.TextGrid,44,2,used,164.040,164.250,VBN,6.3045,7.6129,0,5.8,4
audio05.TextGrid,44,3,to,164.250,164.320,TO,-0.0000,5.8341,0,7.43,2
audio05.TextGrid,44,4,come,164.320,164.500,VB,7.6181,2.3524,0,5.78,3
audio05.TextGrid,44,5,to,164.500,164.600,TO,-0.0000,6.2912,0,7.43,2
audio05.TextGrid,44,6,the,164.600,164.730,DT,0.7806,2.5667,0,7.73,2
audio05.TextGrid,44,7,terrace,164.730,165.080,NN,4.8869,1.2658,1,3.88,5
audio05.TextGrid,44,8,sometimes,165.080,165.600,RB,8.1406,5.6005,0,5.28,7
audio05.TextGrid,44,9,too,165.600,165.820,RB,6.8775,3.8606,0,5.95,2
audio05.TextGrid,44,10,in,165.820,165.920,IN,2.4946,2.7683,0,7.27,2
audio05.TextGrid,44,11,the,165.920,166.040,DT,0.7806,1.9329,0,7.73,2
audio05.TextGrid,44,12,older,166.040,166.310,JJR,6.2517,7.4004,0,4.92,4
audio05.TextGrid,44,13,days,166.310,166.720,NNS,6.8896,3.1269,0,5.61,3
audio05.TextGrid,44,14,but,167.020,167.180,CC,2.8832,4.5069,0,6.63,3
audio05.TextGrid,44,15,he,167.180,167.290,PRP,2.5017,6.0020,0,6.69,2
audio05.TextGrid,44,16,was,167.290,167.500,VBD,3.0516,2.8243,0,6.82,3
audio05.TextGrid,44,17,rough,167.500,167.880,JJ,11.5103,4.4512,0,4.49,3
audio05.TextGrid,44,18,and,167.880,167.990,CC,0.5482,4.6493,0,7.41,2
audio05.TextGrid,44,19,harsh,167.990,168.270,JJ,10.9253,1.9039,0,4.14,4
audio05.TextGrid,44,20,spoken,168.270,168.800,NN,4.8869,1.6133,1,4.45,6
audio05.TextGrid,44,21,and,168.800,168.910,CC,0.5482,4.7464,0,7.41,2
audio05.TextGrid,44,22,difficult,168.910,169.500,JJ,9.7029,3.2032,0,5.07,8
audio05.TextGrid,44,23,when,169.500,169.610,WRB,0.8610,8.5971,0,6.37,3
audio05.TextGrid,44,24,he,169.610,169.720,PRP,2.5017,4.2805,0,6.69,2
audio05.TextGrid,44,25,was,169.720,169.870,VBD,3.0516,2.5313,0,6.82,3
audio05.TextGrid,44,26,drinking,169.870,170.410,VBG,10.5118,5.0057,0,4.71,7
audio05.TextGrid,45,1,his,170.960,171.130,PRP$,2.6039,7.0920,0,6.51,3
audio05.TextGrid,45,2,mind,171.130,171.420,NN,13.6845,2.1162,0,5.41,4
audio05.TextGrid,45,3,was,171.420,171.590,VBD,3.0516,4.4633,0,6.82,3
audio05.TextGrid,45,4,on,171.590,171.770,IN,4.3011,3.1950,0,6.91,2
audio05.TextGrid,45,5,horses,171.770,172.230,NNS,5.7165,4.0316,1,4.45,6
audio05.TextGrid,45,6,as,172.230,172.350,RB,5.7346,5.9219,0,6.77,2
audio05.TextGrid,45,7,well,172.350,172.560,RB,5.9389,4.2134,0,6.03,3
audio05.TextGrid,45,8,as,172.560,172.680,IN,4.7671,2.7683,0,6.77,2
audio05.TextGrid,45,9,baseball,172.680,173.240,NN,12.0996,3.3238,0,4.54,6
audio05.TextGrid,46,1,at,173.830,173.980,IN,4.5187,3.4080,0,6.7,2
audio05.TextGrid,46,2,least,173.980,174.270,JJS,2.9228,7.1787,0,5.44,4
audio05.TextGrid,46,3,he,174.270,174.380,PRP,2.5017,6.7010,0,6.69,2
audio05.TextGrid,46,4,carried,174.380,174.820,VBN,9.4744,7.6148,0,4.77,5
audio05.TextGrid,46,5,lists,174.820,175.150,NNS,5.7165,5.1675,1,4.38,5
audio05.TextGrid,46,6,of,175.150,175.280,IN,2.0839,2.1499,0,7.4,2
audio05.TextGrid,46,7,horses,175.280,175.710,NNS,5.7165,3.7548,1,4.45,6
audio05.TextGrid,46,8,at,175.710,175.830,IN,4.5187,1.9665,0,6.7,2
audio05.TextGrid,46,9,all,175.830,175.990,DT,6.3805,1.7704,0,6.52,2
audio05.TextGrid,46,10,times,175.990,176.410,NNS,8.5620,3.6627,0,5.56,4
audio05.TextGrid,46,11,in,176.410,176.490,IN,2.4946,2.4172,0,7.27,2
audio05.TextGrid,46,12,his,176.490,176.630,PRP$,2.6039,4.8920,0,6.51,3
audio05.TextGrid,46,13,pocket,176.630,177.060,NN,13.6845,1.5077,0,4.48,5
audio05.TextGrid,46,14,and,177.450,177.580,CC,0.5482,4.6418,0,7.41,2
audio05.TextGrid,46,15,frequently,177.580,178.120,RB,9.1406,4.4843,0,4.56,10
audio05.TextGrid,46,16,spoke,178.120,178.460,VBD,11.5713,3.6039,0,4.61,4
audio05.TextGrid,46,17,the,178.460,178.550,DT,0.7806,2.7709,0,7.73,2
audio05.TextGrid,46,18,names,178.550,178.840,NNS,10.9770,4.0150,0,4.91,4
audio05.TextGrid,46,19,of,178.840,178.960,IN,2.0839,2.4172,0,7.4,2
audio05.TextGrid,46,20,horses,178.960,179.330,NNS,5.7165,3.7548,1,4.45,6
audio05.TextGrid,46,21,on,179.330,179.450,IN,4.3011,1.9665,0,6.91,2
audio05.TextGrid,46,22,the,179.450,179.550,DT,0.7806,1.7704,0,7.73,2
audio05.TextGrid,46,23,telephone,179.550,180.200,NN,10.3626,1.2945,0,4.41,7
audio06.TextGrid,1,1,he,0.890,1.000,PRP,2.5017,5.9294,0,6.69,2
audio06.TextGrid,1,2,was,1.000,1.160,VBD,3.0516,2.1088,0,6.82,3
audio06.TextGrid,1,3,a,1.160,1.220,DT,2.0447,3.1613,0,7.36,1
audio06.TextGrid,1,4,great,1.220,1.540,JJ,8.6034,2.3076,0,5.88,4
audio06.TextGrid,1,5,manager,1.540,2.010,NN,8.9296,0.8757,0,4.97,6
audio06.TextGrid,1,6,the,2.160,2.230,DT,0.7806,6.4747,0,7.73,2
audio06.TextGrid,1,7,boy,2.230,2.450,NN,13.6845,1.3035,0,5.17,2
audio06.TextGrid,1,8,said,2.450,2.800,VBD,2.3092,4.1007,0,6.01,3
audio06.TextGrid,2,1,my,3.440,3.570,PRP$,5.2593,7.0920,0,6.57,2
audio06.TextGrid,2,2,father,3.570,3.910,NN,11.6845,2.1162,0,5.26,4
audio06.TextGrid,2,3,thinks,3.910,4.170,VBZ,9.4683,4.6894,0,4.78,5
audio06.TextGrid,2,4,he,4.170,4.250,PRP,2.5017,6.3500,0,6.69,2
audio06.TextGrid,2,5,was,4.250,4.460,VBD,3.0516,3.4106,0,6.82,3
audio06.TextGrid,2,6,the,4.480,4.570,DT,0.7806,3.1613,0,7.73,2
audio06.TextGrid,2,7,greatest,4.570,5.150,JJS,6.5078,7.4191,0,4.79,7
audio06.TextGrid,3,1,because,6.250,6.600,IN,6.3362,3.4080,0,6.03,5
audio06.TextGrid,3,2,he,6.600,6.710,PRP,2.5017,5.1788,0,6.69,2
audio06.TextGrid,3,3,came,6.710,6.960,VBD,7.1790,2.2358,0,5.5,3
audio06.TextGrid,3,4,here,6.960,7.190,RB,6.9389,3.6893,0,5.97,3
audio06.TextGrid,3,5,the,7.190,7.290,DT,0.7806,4.4395,0,7.73,2
audio06.TextGrid,3,6,most,7.290,7.550,JJS,1.9228,6.7512,0,6.0,3
audio06.TextGrid,3,7,times,7.550,8.110,NNS,8.5620,3.1207,0,5.56,4
audio06.TextGrid,3,8,the,8.410,8.520,DT,0.7806,5.6959,0,7.73,2
audio06.TextGrid,3,9,old,8.520,8.720,JJ,7.9253,3.3382,0,5.75,3
audio06.TextGrid,3,10,man,8.720,8.960,NN,10.0996,0.8757,0,5.82,3
audio06.TextGrid,3,11,said,8.960,9.320,VBD,2.3092,4.7249,0,6.01,3
audio06.TextGrid,4,1,if,9.850,9.970,IN,6.3600,3.4080,0,6.47,2
audio06.TextGrid,4,2,durocher,9.970,10.500,NN,4.8869,3.3599,1,1.86,7
audio06.TextGrid,4,3,had,10.500,10.630,VBD,4.2494,5.3378,0,6.33,3
audio06.TextGrid,4,4,continued,10.630,11.100,VBD,8.5713,8.0066,0,4.96,9
audio06.TextGrid,4,5,to,11.100,11.170,TO,-0.0000,5.4032,0,7.43,2
audio06.TextGrid,4,6,come,11.170,11.420,VB,7.6181,2.4551,0,5.78,3
audio06.TextGrid,4,7,here,11.420,11.650,RB,6.9389,5.0139,0,5.97,3
audio06.TextGrid,4,8,each,11.650,11.890,DT,7.4717,4.7835,0,5.69,2
audio06.TextGrid,4,9,year,11.890,12.060,NN,5.9431,1.4979,0,5.96,3
audio06.TextGrid,4,10,your,12.060,12.240,PRP$,4.6743,10.0318,0,6.53,3
audio06.TextGrid,4,11,father,12.240,12.520,NN,11.6845,2.7451,0,5.26,4
audio06.TextGrid,4,12,would,12.520,12.710,MD,2.1491,6.2561,0,6.27,3
audio06.TextGrid,4,13,think,12.710,12.950,VB,7.8591,0.6135,0,6.08,4
audio06.TextGrid,4,14,him,12.950,13.120,PRP,6.7448,5.4081,0,6.11,3
audio06.TextGrid,4,15,the,13.120,13.210,DT,0.7806,5.6457,0,7.73,2
audio06.TextGrid,4,16,greatest,13.210,13.650,JJS,6.5078,5.4969,0,4.79,7
audio06.TextGrid,4,17,manager,13.650,14.160,NN,8.9296,2.0812,0,4.97,6
audio06.TextGrid,5,1,who,15.780,15.960,WP,0.5292,8.7562,0,6.34,2
audio06.TextGrid,5,2,is,15.960,16.080,VBZ,1.6609,5.2337,0,7.07,2
audio06.TextGrid,5,3,the,16.080,16.160,DT,0.7806,4.0473,0,7.73,2
audio06.TextGrid,5,4,greatest,16.160,16.580,JJS,6.5078,6.6361,0,4.79,7
audio06.TextGrid,5,5,manager,16.580,17.050,NN,8.9296,2.0812,0,4.97,6
audio06.TextGrid,5,6,really,17.050,17.410,RB,7.8775,4.9842,0,5.97,4
audio06.TextGrid,5,7,luque,17.780,18.020,VBZ,1.6609,3.5207,1,1.8,3
audio06.TextGrid,5,8,or,18.020,18.270,CC,2.9456,7.1297,0,6.54,1
audio06.TextGrid,5,9,mike,18.270,18.450,VB,2.8428,5.4454,1,4.8,3
audio06.TextGrid,5,10,gonzalez,18.450,19.120,NN,4.8869,3.7965,1,3.48,8
audio06.TextGrid,6,1,i,20.070,20.140,PRP,3.9247,5.9294,0,7.09,1
audio06.TextGrid,6,2,think,20.140,20.370,VBP,6.5601,2.7055,0,6.08,4
audio06.TextGrid,6,3,they,20.370,20.520,PRP,2.7059,5.2099,0,6.5,2
audio06.TextGrid,6,4,are,20.520,20.700,VBP,1.8478,4.0408,0,6.74,2
audio06.TextGrid,6,5,equal,20.700,21.160,JJ,10.1883,4.0544,0,4.65,5
audio06.TextGrid,7,1,and,22.330,22.430,CC,0.5482,5.5291,0,7.41,2
audio06.TextGrid,7,2,the,22.430,22.510,DT,0.7806,2.6730,0,7.73,2
audio06.TextGrid,7,3,best,22.510,22.810,JJS,3.9228,6.5074,0,5.84,4
audio06.TextGrid,7,4,fisherman,22.810,23.230,NN,4.8869,2.0812,1,3.49,7
audio06.TextGrid,7,5,is,23.230,23.370,VBZ,1.6609,5.1843,0,7.07,2
audio06.TextGrid,7,6,you,23.370,23.670,PRP,4.1902,6.3500,0,6.98,2
audio06.TextGrid,8,1,no,24.420,25.030,RB,8.0031,5.2120,0,6.35,2
