fichier,phrase_id,position,mot,onset,offset,POS,surprise_incrementale,freq_zipf,n_phones
audio05.TextGrid,9,4,i,30.800,30.870,JJ,10.0914,7.09,1
audio05.TextGrid,9,5,ve,30.870,30.930,NNS,12.7654,4.56,2
audio05.TextGrid,9,6,been,30.930,31.100,VBN,8.7089,6.27,3
audio05.TextGrid,9,7,asking,31.100,31.470,VBG,14.3724,4.96,5
audio05.TextGrid,9,8,you,31.470,31.590,PRP,10.1486,6.98,2
audio05.TextGrid,9,9,to,31.590,31.940,TO,4.2374,7.43,2
audio05.TextGrid,9,10,the,32.150,32.240,DT,4.6220,7.73,2
audio05.TextGrid,9,11,boy,32.240,32.450,NN,14.8533,5.17,2
audio05.TextGrid,9,12,told,32.450,32.750,VBD,13.6046,5.54,4
audio05.TextGrid,9,13,him,32.750,32.860,PRP,12.6993,6.11,2
audio05.TextGrid,9,14,gently,32.860,33.360,RB,8.2550,4.08,6
audio05.TextGrid,10,1,i,34.350,34.410,NNS,6.9517,7.09,1
audio05.TextGrid,10,2,have,34.410,34.530,VBP,5.8521,6.71,3
audio05.TextGrid,10,3,not,34.530,34.750,RB,8.3660,6.69,3
audio05.TextGrid,10,4,wished,34.750,34.970,VBN,7.7290,4.0,4
audio05.TextGrid,10,5,to,34.970,35.060,TO,5.6610,7.43,2
audio05.TextGrid,10,6,open,35.060,35.260,VB,12.9189,5.48,4
audio05.TextGrid,10,7,the,35.260,35.330,DT,5.4824,7.73,2
audio05.TextGrid,10,8,container,35.330,35.810,NN,14.8241,4.03,7
audio05.TextGrid,10,9,until,35.810,36.070,IN,10.5925,5.61,5
audio05.TextGrid,10,10,you,36.070,36.180,PRP,9.4197,6.98,2
audio05.TextGrid,10,11,were,36.180,36.350,VBD,7.3752,6.34,2
audio05.TextGrid,10,12,ready,36.350,36.710,JJ,16.0415,5.28,4
audio05.TextGrid,11,1,i,38.310,38.390,JJ,6.9517,7.09,1
audio05.TextGrid,11,2,m,38.390,38.510,VBP,5.6684,5.39,2
audio05.TextGrid,11,3,ready,38.510,38.730,JJ,15.8559,5.28,4
audio05.TextGrid,11,4,now,38.730,39.070,RB,11.4110,6.18,2
audio05.TextGrid,12,1,the,39.520,39.620,DT,3.2076,7.73,2
audio05.TextGrid,12,2,old,39.620,39.810,JJ,11.1903,5.75,3
audio05.TextGrid,12,3,man,39.810,40.020,NN,11.2279,5.82,3
audio05.TextGrid,12,4,said,40.020,40.330,VBD,5.7931,6.01,3
audio05.TextGrid,13,1,i,41.190,41.360,NN,6.9517,7.09,1
audio05.TextGrid,13,2,only,41.360,41.610,RB,10.7338,6.12,4
audio05.TextGrid,13,3,needed,41.610,41.940,VBD,11.3415,5.18,5
audio05.TextGrid,13,4,time,41.940,42.170,NN,11.9144,6.29,3
audio05.TextGrid,13,5,to,42.170,42.270,TO,5.3211,7.43,2
audio05.TextGrid,13,6,wash,42.270,42.710,VB,7.7550,4.46,3
audio05.TextGrid,14,1,where,44.540,44.770,WRB,11.4443,6.0,3
audio05.TextGrid,14,2,did,44.770,44.930,VBD,19.7116,5.96,3
audio05.TextGrid,14,3,you,44.930,45.100,PRP,10.3334,6.98,2
audio05.TextGrid,14,4,wash,45.100,45.630,VB,6.1871,4.46,3
audio05.TextGrid,14,5,the,45.630,45.740,DT,3.2956,7.73,2
audio05.TextGrid,14,6,boy,45.740,45.960,NN,14.8505,5.17,2
audio05.TextGrid,14,7,thought,45.960,46.420,VBD,13.9537,5.59,3
audio05.TextGrid,15,1,the,46.970,47.060,DT,3.2076,7.73,2
audio05.TextGrid,15,2,village,47.060,47.390,NN,15.9977,4.82,5
audio05.TextGrid,15,3,water,47.390,47.700,NN,13.4735,5.52,4
audio05.TextGrid,15,4,supply,47.700,48.140,NN,13.4654,4.81,5
audio05.TextGrid,15,5,was,48.140,48.390,VBD,6.9762,6.82,3
audio05.TextGrid,15,6,two,48.390,48.570,CD,10.2595,6.1,2
audio05.TextGrid,15,7,streets,48.570,48.950,NNS,12.1455,4.66,6
audio05.TextGrid,15,8,down,48.950,49.210,IN,9.6719,5.88,3
audio05.TextGrid,15,9,the,49.210,49.290,DT,3.1775,7.73,2
audio05.TextGrid,15,10,road,49.290,49.730,NN,12.8567,5.24,3
audio05.TextGrid,16,1,i,50.550,50.630,NN,6.9517,7.09,1
audio05.TextGrid,16,2,must,50.630,50.850,MD,9.9278,5.68,4
audio05.TextGrid,16,3,have,50.850,51.030,VB,5.7426,6.71,3
audio05.TextGrid,16,4,water,51.030,51.370,NN,15.3230,5.52,4
audio05.TextGrid,16,5,here,51.370,51.540,RB,12.5809,5.97,3
audio05.TextGrid,16,6,for,51.540,51.790,IN,6.6824,7.01,3
audio05.TextGrid,16,7,him,51.790,51.980,PRP,11.6881,6.11,3
audio05.TextGrid,16,8,the,52.150,52.220,DT,6.3801,7.73,2
audio05.TextGrid,16,9,boy,52.220,52.420,NN,14.7044,5.17,2
audio05.TextGrid,16,10,thought,52.420,52.790,NN,13.3766,5.59,3
audio05.TextGrid,16,11,and,53.290,53.420,CC,5.8076,7.41,3
audio05.TextGrid,16,12,soap,53.420,53.830,NN,10.5482,4.18,3
audio05.TextGrid,16,13,and,53.830,53.940,CC,5.9933,7.41,3
audio05.TextGrid,16,14,a,53.940,53.980,DT,5.3705,7.36,1
audio05.TextGrid,16,15,good,53.980,54.220,JJ,10.1762,6.12,3
audio05.TextGrid,16,16,towel,54.220,54.610,NN,5.8898,3.94,3
audio05.TextGrid,17,1,why,55.230,55.420,WRB,12.8069,5.93,2
audio05.TextGrid,17,2,am,55.420,55.520,VBP,24.9009,5.78,2
audio05.TextGrid,17,3,i,55.520,55.630,RB,10.0715,7.09,1
audio05.TextGrid,17,4,so,55.630,55.830,RB,9.9637,6.52,2
audio05.TextGrid,17,5,thoughtless,55.830,56.470,JJ,8.3259,2.9,6
audio05.TextGrid,18,1,i,57.150,57.220,NN,6.9517,7.09,1
audio05.TextGrid,18,2,must,57.220,57.470,MD,9.9278,5.68,4
audio05.TextGrid,18,3,get,57.470,57.650,VB,8.5227,6.28,3
audio05.TextGrid,18,4,him,57.650,57.750,PRP,12.7329,6.11,2
audio05.TextGrid,18,5,another,57.750,58.010,DT,12.7036,5.74,5
audio05.TextGrid,18,6,shirt,58.010,58.400,NN,5.9271,4.63,3
audio05.TextGrid,18,7,and,58.400,58.510,CC,6.2562,7.41,3
audio05.TextGrid,18,8,a,58.510,58.560,DT,5.1937,7.36,1
audio05.TextGrid,18,9,jacket,58.560,58.950,NN,6.0633,4.32,5
audio05.TextGrid,18,10,for,58.950,59.060,IN,6.0019,7.01,2
audio05.TextGrid,18,11,the,59.060,59.140,DT,2.4730,7.73,2
audio05.TextGrid,18,12,winter,59.140,59.520,NN,14.8639,4.89,5
audio05.TextGrid,18,13,and,59.960,60.060,CC,6.2489,7.41,3
audio05.TextGrid,18,14,some,60.060,60.230,DT,8.6647,6.2,3
audio05.TextGrid,18,15,sort,60.230,60.440,NN,12.8661,5.0,4
audio05.TextGrid,18,16,of,60.440,60.540,IN,4.4017,7.4,2
audio05.TextGrid,18,17,shoes,60.540,61.260,NNS,9.8274,4.67,3
audio05.TextGrid,18,18,and,61.420,61.550,CC,6.0317,7.41,2
audio05.TextGrid,18,19,another,61.550,61.830,DT,10.2335,5.74,5
audio05.TextGrid,18,20,blanket,61.830,62.370,NN,6.0581,4.07,7
audio05.TextGrid,19,1,your,64.420,64.610,PRP$,10.7452,6.53,3
audio05.TextGrid,19,2,stew,64.610,65.030,NN,6.1611,3.48,3
audio05.TextGrid,19,3,is,65.030,65.200,VBZ,5.5818,7.07,2
audio05.TextGrid,19,4,excellent,65.200,65.940,JJ,8.4988,4.73,8
audio05.TextGrid,19,5,the,66.320,66.440,DT,6.3223,7.73,2
audio05.TextGrid,19,6,old,66.440,66.660,JJ,11.0589,5.75,3
audio05.TextGrid,19,7,man,66.660,66.900,NN,11.2002,5.82,3
audio05.TextGrid,19,8,said,66.900,67.340,VBD,6.9874,6.01,3
audio05.TextGrid,20,1,tell,68.820,68.980,VB,26.7491,5.53,3
audio05.TextGrid,20,2,me,68.980,69.130,PRP,13.7401,6.48,2
audio05.TextGrid,20,3,about,69.130,69.330,IN,8.8685,6.4,4
audio05.TextGrid,20,4,the,69.330,69.420,DT,2.6699,7.73,2
audio05.TextGrid,20,5,baseball,69.420,69.950,NN,13.2792,4.54,6
audio05.TextGrid,20,6,the,70.180,70.250,DT,5.5922,7.73,2
audio05.TextGrid,20,7,boy,70.250,70.540,NN,14.6849,5.17,2
audio05.TextGrid,20,8,asked,70.540,70.810,VBD,12.1506,5.3,3
audio05.TextGrid,20,9,him,70.810,70.990,PRP,12.7407,6.11,2
audio05.TextGrid,21,1,in,72.830,72.950,IN,6.4799,7.27,2
audio05.TextGrid,21,2,the,72.950,73.080,DT,2.6009,7.73,2
audio05.TextGrid,21,3,american,73.080,73.610,JJ,9.8180,5.49,8
audio05.TextGrid,21,4,league,73.610,73.920,NN,6.4745,5.13,3
audio05.TextGrid,21,5,it,73.920,74.030,PRP,7.2112,6.95,2
audio05.TextGrid,21,6,is,74.030,74.210,VBZ,5.2818,7.07,2
audio05.TextGrid,21,7,the,74.210,74.360,DT,3.6973,7.73,2
audio05.TextGrid,21,8,yankees,74.360,74.880,NNS,9.5106,3.93,6
audio05.TextGrid,21,9,as,74.880,75.000,IN,6.9594,6.77,2
audio05.TextGrid,21,10,i,75.000,75.130,NN,9.2031,7.09,1
audio05.TextGrid,21,11,said,75.130,75.620,VBD,5.6468,6.01,3
audio05.TextGrid,22,1,the,76.220,76.310,DT,3.2076,7.73,2
audio05.TextGrid,22,2,old,76.310,76.500,JJ,11.1903,5.75,3
audio05.TextGrid,22,3,man,76.500,76.720,NN,11.2279,5.82,3
audio05.TextGrid,22,4,said,76.720,76.930,VBD,5.7931,6.01,3
audio05.TextGrid,22,5,happily,76.930,77.410,RB,7.1170,4.11,6
audio05.TextGrid,23,1,they,78.600,78.740,PRP,5.7369,6.5,2
audio05.TextGrid,23,2,lost,78.740,79.020,VBD,10.3558,5.39,4
audio05.TextGrid,23,3,today,79.020,79.480,NN,13.5351,5.55,4
audio05.TextGrid,23,4,the,79.740,79.820,DT,6.1451,7.73,2
audio05.TextGrid,23,5,boy,79.820,80.020,NN,14.6349,5.17,2
audio05.TextGrid,23,6,told,80.020,80.310,VBD,13.3007,5.54,4
audio05.TextGrid,23,7,him,80.310,80.460,PRP,12.7575,6.11,2
audio05.TextGrid,24,1,that,81.300,81.540,DT,7.3117,7.01,3
audio05.TextGrid,24,2,means,81.540,81.890,VBZ,15.3538,5.44,4
audio05.TextGrid,24,3,nothing,81.890,82.270,NN,14.9879,5.55,5
audio05.TextGrid,24,4,the,82.500,82.640,DT,6.2394,7.73,2
audio05.TextGrid,24,5,great,82.640,82.870,JJ,11.6262,5.88,4
audio05.TextGrid,24,6,dimaggio,82.870,83.510,NN,6.1638,2.53,7
audio05.TextGrid,24,7,is,83.510,83.600,VBZ,7.0613,7.07,2
audio05.TextGrid,24,8,himself,83.600,84.020,PRP,13.3076,5.25,7
audio05.TextGrid,24,9,again,84.020,84.410,RB,12.8652,5.7,4
audio05.TextGrid,25,1,they,85.860,85.990,PRP,5.7369,6.5,2
audio05.TextGrid,25,2,have,85.990,86.140,VBP,5.8492,6.71,3
audio05.TextGrid,25,3,other,86.140,86.330,JJ,9.2545,6.16,3
audio05.TextGrid,25,4,men,86.330,86.510,NNS,11.5852,5.51,3
audio05.TextGrid,25,5,on,86.510,86.640,IN,6.3966,6.91,2
audio05.TextGrid,25,6,the,86.640,86.730,DT,2.4793,7.73,2
audio05.TextGrid,25,7,team,86.730,87.170,NN,10.7397,5.67,3
audio05.TextGrid,26,1,naturally,87.850,88.550,RB,8.7792,4.48,7
audio05.TextGrid,26,2,but,88.620,88.780,CC,7.5676,6.63,3
audio05.TextGrid,26,3,he,88.780,88.910,PRP,7.2057,6.69,2
audio05.TextGrid,26,4,makes,88.910,89.230,VBZ,10.9206,5.46,4
audio05.TextGrid,26,5,the,89.230,89.300,DT,3.6969,7.73,2
audio05.TextGrid,26,6,difference,89.300,89.880,NN,11.5885,5.01,7
audio05.TextGrid,27,1,in,90.430,90.560,IN,6.4799,7.27,2
audio05.TextGrid,27,2,the,90.560,90.700,DT,2.6009,7.73,2
audio05.TextGrid,27,3,other,90.700,90.900,JJ,8.5148,6.16,3
audio05.TextGrid,27,4,league,90.900,91.160,NN,5.8091,5.13,3
audio05.TextGrid,27,5,between,91.160,91.500,IN,11.1569,5.77,6
audio05.TextGrid,27,6,brooklyn,91.500,91.870,NN,13.9410,4.25,7
audio05.TextGrid,27,7,and,91.870,91.990,CC,5.5107,7.41,3
audio05.TextGrid,27,8,philadelphia,91.990,92.660,NN,12.7087,4.42,10
audio05.TextGrid,27,9,i,92.840,92.980,NN,10.7113,7.09,1
audio05.TextGrid,27,10,must,92.980,93.200,MD,10.5502,5.68,4
audio05.TextGrid,27,11,take,93.200,93.400,VB,8.3241,5.92,3
audio05.TextGrid,27,12,brooklyn,93.400,93.900,NN,14.8813,4.25,7
audio05.TextGrid,28,1,but,94.770,94.890,CC,8.3566,6.63,3
audio05.TextGrid,28,2,then,94.890,95.100,RB,10.8100,6.07,3
audio05.TextGrid,28,3,i,95.100,95.230,JJ,9.8377,7.09,1
audio05.TextGrid,28,4,think,95.230,95.490,VBP,10.0771,6.08,4
audio05.TextGrid,28,5,of,95.490,95.590,IN,5.2333,7.4,2
audio05.TextGrid,28,6,dick,95.590,95.810,NN,16.0946,4.7,3
audio05.TextGrid,28,7,sisler,95.810,96.280,NN,8.6876,1.55,5
audio05.TextGrid,28,8,and,96.280,96.350,CC,6.3754,7.41,2
audio05.TextGrid,28,9,those,96.350,96.550,DT,9.9330,5.9,3
audio05.TextGrid,28,10,great,96.550,96.770,JJ,11.2859,5.88,4
audio05.TextGrid,28,11,drives,96.770,97.310,NNS,14.2553,4.28,5
audio05.TextGrid,28,12,in,97.310,97.390,IN,4.4503,7.27,2
audio05.TextGrid,28,13,the,97.390,97.510,DT,2.4768,7.73,2
audio05.TextGrid,28,14,old,97.510,97.770,JJ,10.7070,5.75,3
audio05.TextGrid,28,15,park,97.770,98.160,NN,12.3921,5.16,4
audio05.TextGrid,29,1,there,99.220,99.340,EX,7.0502,6.31,3
audio05.TextGrid,29,2,was,99.340,99.510,VBD,5.6333,6.82,3
audio05.TextGrid,29,3,nothing,99.510,99.910,NN,15.3165,5.55,5
audio05.TextGrid,29,4,ever,99.910,100.140,RB,13.4997,5.66,3
audio05.TextGrid,29,5,like,100.140,100.410,IN,10.4236,6.41,3
audio05.TextGrid,29,6,them,100.410,100.740,PRP,9.7050,6.19,3
audio05.TextGrid,29,7,he,101.050,101.190,PRP,9.5896,6.69,2
audio05.TextGrid,29,8,hits,101.190,101.420,VBZ,19.5026,4.65,4
audio05.TextGrid,29,9,the,101.420,101.490,DT,5.4051,7.73,2
audio05.TextGrid,29,10,longest,101.490,102.070,JJS,15.4889,4.22,7
audio05.TextGrid,29,11,ball,102.070,102.430,NN,15.4513,5.04,3
audio05.TextGrid,29,12,i,102.430,102.480,NN,10.5390,7.09,1
audio05.TextGrid,29,13,have,102.480,102.620,VBP,6.3664,6.71,3
audio05.TextGrid,29,14,ever,102.620,102.810,RB,12.3205,5.66,3
audio05.TextGrid,29,15,seen,102.810,103.290,VBN,11.9341,5.52,3
audio05.TextGrid,30,1,do,104.560,104.660,VB,18.3004,6.35,2
audio05.TextGrid,30,2,you,104.660,104.850,PRP,10.1854,6.98,2
audio05.TextGrid,30,3,remember,104.850,105.280,VB,14.9613,5.38,7
audio05.TextGrid,30,4,when,105.280,105.490,WRB,9.9341,6.37,3
audio05.TextGrid,30,5,he,105.490,105.630,PRP,5.6693,6.69,2
audio05.TextGrid,30,6,used,105.630,105.810,VBD,9.4586,5.8,4
audio05.TextGrid,30,7,to,105.810,105.890,TO,5.2713,7.43,2
audio05.TextGrid,30,8,come,105.890,106.080,VB,11.3264,5.78,3
audio05.TextGrid,30,9,to,106.080,106.170,TO,5.0322,7.43,2
audio05.TextGrid,30,10,the,106.170,106.280,DT,3.0695,7.73,2
audio05.TextGrid,30,11,terrace,106.280,106.860,NN,16.1677,3.88,5
audio05.TextGrid,31,1,i,107.290,107.410,RB,6.9517,7.09,1
audio05.TextGrid,31,2,wanted,107.410,107.750,VBD,10.4986,5.36,5
audio05.TextGrid,31,3,to,107.750,107.810,TO,5.3081,7.43,2
audio05.TextGrid,31,4,take,107.810,108.030,VB,9.2987,5.92,3
audio05.TextGrid,31,5,him,108.030,108.130,PRP,12.7210,6.11,2
audio05.TextGrid,31,6,fishing,108.130,108.640,VBG,10.0762,4.47,5
audio05.TextGrid,31,7,but,108.640,108.800,CC,8.4487,6.63,3
audio05.TextGrid,31,8,i,108.800,108.920,NN,11.3594,7.09,1
audio05.TextGrid,31,9,was,108.920,109.120,VBD,6.6211,6.82,3
audio05.TextGrid,31,10,too,109.120,109.250,RB,10.8785,5.95,2
audio05.TextGrid,31,11,timid,109.250,109.650,JJ,8.1972,3.25,5
audio05.TextGrid,31,12,to,109.650,109.760,TO,6.0488,7.43,2
audio05.TextGrid,31,13,ask,109.760,110.030,VB,14.0401,5.34,3
audio05.TextGrid,31,14,him,110.030,110.210,PRP,12.7592,6.11,3
audio05.TextGrid,32,1,then,110.810,110.970,RB,12.0360,6.07,3
audio05.TextGrid,32,2,i,110.970,111.110,VB,9.2491,7.09,1
audio05.TextGrid,32,3,asked,111.110,111.410,VBD,11.0952,5.3,3
audio05.TextGrid,32,4,you,111.410,111.580,PRP,10.1756,6.98,2
audio05.TextGrid,32,5,to,111.580,111.820,TO,4.0314,7.43,2
audio05.TextGrid,32,6,ask,111.820,112.030,VB,12.1606,5.34,3
audio05.TextGrid,32,7,him,112.030,112.250,PRP,12.7386,6.11,3
audio05.TextGrid,32,8,and,112.250,112.470,CC,6.6421,7.41,3
audio05.TextGrid,32,9,you,112.470,112.610,PRP,8.0755,6.98,2
audio05.TextGrid,32,10,were,112.610,112.730,VBD,6.4699,6.34,2
audio05.TextGrid,32,11,too,112.730,112.900,RB,10.8802,5.95,2
audio05.TextGrid,32,12,timid,112.900,113.410,JJ,8.1944,3.25,5
audio05.TextGrid,33,1,i,114.260,114.400,NN,6.9517,7.09,1
audio05.TextGrid,33,2,know,114.400,114.730,VBP,10.1873,6.1,2
audio05.TextGrid,33,3,it,114.950,115.130,PRP,7.6133,6.95,2
audio05.TextGrid,33,4,was,115.130,115.240,VBD,6.4039,6.82,3
audio05.TextGrid,33,5,a,115.240,115.300,DT,5.1338,7.36,1
audio05.TextGrid,33,6,great,115.300,115.580,JJ,11.3348,5.88,4
audio05.TextGrid,33,7,mistake,115.580,116.100,NN,13.8593,4.67,6
audio05.TextGrid,33,8,he,116.300,116.410,PRP,10.1308,6.69,2
audio05.TextGrid,33,9,might,116.410,116.570,MD,9.1109,5.66,3
audio05.TextGrid,33,10,have,116.570,116.670,VB,5.7446,6.71,3
audio05.TextGrid,33,11,gone,116.670,116.880,VBN,14.4273,5.17,3
audio05.TextGrid,33,12,with,116.880,117.090,IN,7.4094,6.85,3
audio05.TextGrid,33,13,us,117.090,117.430,PRP,11.1635,6.04,2
audio05.TextGrid,34,1,then,117.880,118.120,RB,12.0360,6.07,3
audio05.TextGrid,34,2,we,118.120,118.210,PRP,9.5060,6.54,2
audio05.TextGrid,34,3,would,118.210,118.390,MD,6.9199,6.27,3
audio05.TextGrid,34,4,have,118.390,118.500,VB,5.7441,6.71,3
audio05.TextGrid,34,5,that,118.500,118.840,DT,6.1725,7.01,3
audio05.TextGrid,34,6,for,118.840,119.000,IN,7.9172,7.01,3
audio05.TextGrid,34,7,all,119.000,119.220,DT,8.0803,6.52,2
audio05.TextGrid,34,8,of,119.220,119.310,IN,7.4983,7.4,2
audio05.TextGrid,34,9,our,119.310,119.440,PRP$,9.8514,6.14,2
audio05.TextGrid,34,10,lives,119.440,120.040,NNS,12.8508,5.14,4
audio05.TextGrid,35,1,i,121.570,121.720,NN,6.9517,7.09,1
audio05.TextGrid,35,2,would,121.720,121.940,MD,6.4684,6.27,3
audio05.TextGrid,35,3,like,121.940,122.190,VB,10.2775,6.41,3
audio05.TextGrid,35,4,to,122.190,122.270,TO,5.1141,7.43,2
audio05.TextGrid,35,5,take,122.270,122.500,VB,9.2987,5.92,3
audio05.TextGrid,35,6,the,122.510,122.620,DT,3.3601,7.73,2
audio05.TextGrid,35,7,great,122.620,122.860,JJ,11.3019,5.88,4
audio05.TextGrid,35,8,dimaggio,122.860,123.480,NN,6.0637,2.53,7
audio05.TextGrid,35,9,fishing,123.480,123.900,VBG,12.2519,4.47,5
audio05.TextGrid,35,10,the,124.230,124.360,DT,3.3752,7.73,2
audio05.TextGrid,35,11,old,124.360,124.570,JJ,10.7110,5.75,3
audio05.TextGrid,35,12,man,124.570,124.790,NN,11.1461,5.82,3
audio05.TextGrid,35,13,said,124.790,125.150,VBD,8.7482,6.01,3
audio05.TextGrid,36,1,they,125.950,126.070,PRP,5.7369,6.5,2
audio05.TextGrid,36,2,say,126.070,126.310,VBP,7.9561,5.89,2
audio05.TextGrid,36,3,his,126.310,126.490,PRP$,8.9482,6.51,3
audio05.TextGrid,36,4,father,126.490,126.790,NN,12.9599,5.26,4
audio05.TextGrid,36,5,was,126.790,126.990,VBD,9.3532,6.82,3
audio05.TextGrid,36,6,a,126.990,127.040,DT,5.1167,7.36,1
audio05.TextGrid,36,7,fisherman,127.040,127.630,NN,6.0551,3.49,7
audio05.TextGrid,37,1,maybe,128.130,128.460,RB,15.5385,5.45,4
audio05.TextGrid,37,2,he,128.460,128.550,PRP,7.8327,6.69,2
audio05.TextGrid,37,3,was,128.550,128.780,VBD,6.1128,6.82,3
audio05.TextGrid,37,4,as,128.780,128.910,RB,7.3770,6.77,2
audio05.TextGrid,37,5,poor,128.910,129.250,JJ,12.4562,5.09,3
audio05.TextGrid,37,6,as,129.250,129.350,IN,8.3255,6.77,2
audio05.TextGrid,37,7,we,129.350,129.590,PRP,9.3186,6.54,2
audio05.TextGrid,37,8,are,129.590,129.830,VBP,6.2388,6.74,2
audio05.TextGrid,37,9,and,129.830,129.990,CC,6.4652,7.41,3
audio05.TextGrid,37,10,would,129.990,130.110,MD,6.6062,6.27,3
audio05.TextGrid,37,11,understand,130.110,130.860,VB,12.4919,5.37,9
audio05.TextGrid,38,1,the,132.500,132.590,DT,3.2076,7.73,2
audio05.TextGrid,38,2,great,132.590,132.850,JJ,11.7123,5.88,4
audio05.TextGrid,38,3,sisler,132.850,133.250,NN,6.2190,1.55,6
audio05.TextGrid,38,4,s,133.250,133.350,NN,8.3883,5.86,1
audio05.TextGrid,38,5,father,133.350,133.620,NN,14.3055,5.26,4
audio05.TextGrid,38,6,was,133.620,133.800,VBD,6.5149,6.82,3
audio05.TextGrid,38,7,never,133.800,134.000,RB,11.1004,5.91,4
audio05.TextGrid,38,8,poor,134.000,134.370,JJ,13.0122,5.09,3
audio05.TextGrid,38,9,and,134.370,134.490,CC,5.9810,7.41,3
audio05.TextGrid,38,10,he,134.490,134.760,PRP,9.3620,6.69,2
audio05.TextGrid,38,11,the,134.760,134.880,DT,5.6542,7.73,2
audio05.TextGrid,38,12,father,134.880,135.240,NN,12.7226,5.26,4
audio05.TextGrid,38,13,was,135.240,135.410,VBD,7.4139,6.82,3
audio05.TextGrid,38,14,playing,135.410,135.710,VBG,14.2795,5.37,5
audio05.TextGrid,38,15,in,135.710,135.780,IN,5.2478,7.27,2
audio05.TextGrid,38,16,the,135.780,135.840,DT,2.5744,7.73,2
audio05.TextGrid,38,17,big,135.840,136.090,JJ,9.6584,5.67,3
audio05.TextGrid,38,18,leagues,136.090,136.370,NNS,8.6118,3.9,4
audio05.TextGrid,38,19,when,136.370,136.490,WRB,9.1921,6.37,3
audio05.TextGrid,38,20,he,136.490,136.600,PRP,5.6465,6.69,2
audio05.TextGrid,38,21,was,136.600,136.740,VBD,5.6635,6.82,3
audio05.TextGrid,38,22,my,136.740,137.000,PRP$,11.7192,6.57,2
audio05.TextGrid,38,23,age,137.000,137.320,NN,11.3677,5.32,2
audio05.TextGrid,39,1,when,138.800,138.920,WRB,9.9995,6.37,3
audio05.TextGrid,39,2,i,138.920,139.090,NN,7.0930,7.09,1
audio05.TextGrid,39,3,was,139.090,139.310,VBD,5.6702,6.82,3
audio05.TextGrid,39,4,your,139.310,139.600,PRP$,11.1318,6.53,3
audio05.TextGrid,39,5,age,139.600,139.800,NN,11.3676,5.32,2
audio05.TextGrid,39,6,i,139.800,139.960,NN,10.3041,7.09,1
audio05.TextGrid,39,7,was,139.960,140.220,VBD,6.0474,6.82,3
audio05.TextGrid,39,8,before,140.220,140.690,IN,10.4321,5.93,5
audio05.TextGrid,39,9,the,140.690,140.770,DT,2.9941,7.73,2
audio05.TextGrid,39,10,mast,140.770,141.140,NN,6.0604,3.52,4
audio05.TextGrid,39,11,on,141.140,141.280,IN,6.6965,6.91,2
audio05.TextGrid,39,12,a,141.280,141.350,DT,3.7756,7.36,1
audio05.TextGrid,39,13,square,141.350,141.890,NN,14.6036,4.84,5
audio05.TextGrid,39,14,rigged,141.890,142.230,VBN,19.0737,3.63,4
audio05.TextGrid,39,15,ship,142.230,142.570,NN,13.0121,4.93,3
audio05.TextGrid,39,16,that,142.570,142.740,WDT,6.1822,7.01,3
audio05.TextGrid,39,17,ran,142.740,143.010,VBD,19.7703,4.87,3
audio05.TextGrid,39,18,to,143.010,143.180,TO,5.4699,7.43,2
audio05.TextGrid,39,19,africa,143.180,143.710,VB,16.8122,4.92,6
audio05.TextGrid,39,20,and,143.840,143.990,CC,5.7044,7.41,3
audio05.TextGrid,39,21,i,143.990,144.170,VB,10.6389,7.09,1
audio05.TextGrid,39,22,have,144.170,144.300,VBP,7.8795,6.71,3
audio05.TextGrid,39,23,seen,144.300,144.570,VBN,13.0165,5.52,3
audio05.TextGrid,39,24,lions,144.570,145.100,NNS,10.4365,4.18,5
audio05.TextGrid,39,25,on,145.100,145.260,IN,6.1366,6.91,2
audio05.TextGrid,39,26,the,145.260,145.330,DT,2.4919,7.73,2
audio05.TextGrid,39,27,beaches,145.330,145.850,NNS,9.4514,3.96,5
audio05.TextGrid,39,28,in,145.850,145.920,IN,4.8890,7.27,2
audio05.TextGrid,39,29,the,145.920,146.050,DT,2.4793,7.73,2
audio05.TextGrid,39,30,evening,146.050,146.580,NN,12.8627,4.86,5
audio05.TextGrid,40,1,i,148.130,148.250,NN,6.9517,7.09,1
audio05.TextGrid,40,2,know,148.250,148.500,VBP,10.1873,6.1,2
audio05.TextGrid,40,3,you,148.700,148.790,PRP,10.2312,6.98,2
audio05.TextGrid,40,4,told,148.790,149.150,VBD,11.1491,5.54,4
audio05.TextGrid,40,5,me,149.150,149.350,PRP,13.5766,6.48,2
audio05.TextGrid,41,1,should,151.210,151.350,MD,21.4886,5.99,3
audio05.TextGrid,41,2,we,151.350,151.500,PRP,13.1036,6.54,2
audio05.TextGrid,41,3,talk,151.500,151.790,VB,13.0549,5.42,3
audio05.TextGrid,41,4,about,151.790,152.070,IN,8.4162,6.4,4
audio05.TextGrid,41,5,africa,152.070,152.620,NN,16.3666,4.92,6
audio05.TextGrid,41,6,or,152.620,152.840,CC,8.0105,6.54,2
audio05.TextGrid,41,7,about,152.840,153.070,IN,10.6248,6.4,4
audio05.TextGrid,41,8,baseball,153.070,153.740,NN,15.7687,4.54,6
audio05.TextGrid,42,1,baseball,154.930,155.520,NN,16.7130,4.54,6
audio05.TextGrid,42,2,i,155.520,155.570,NN,11.8116,7.09,1
audio05.TextGrid,42,3,think,155.570,155.970,VBP,10.0981,6.08,4
