fichier,phrase_id,position,mot,onset,offset,POS,surprise_llm,freq_zipf,n_phones
audio10.TextGrid,27,16,long,136.260,136.590,JJ,6.5149,5.81,3
audio10.TextGrid,27,17,green,136.590,136.940,JJ,11.9442,5.13,4
audio10.TextGrid,27,18,line,136.940,137.340,NN,5.3190,5.49,3
audio10.TextGrid,27,19,with,137.340,137.480,IN,5.5707,6.85,3
audio10.TextGrid,27,20,the,137.480,137.570,DT,3.8880,7.73,2
audio10.TextGrid,27,21,gray,137.570,137.820,JJ,12.8568,4.45,3
audio10.TextGrid,27,22,blue,137.820,138.160,NN,9.6332,5.13,3
audio10.TextGrid,27,23,hills,138.160,138.460,NNS,11.4618,4.46,4
audio10.TextGrid,27,24,behind,138.460,138.890,IN,12.0128,5.29,6
audio10.TextGrid,27,25,it,138.890,139.090,PRP,3.1726,6.95,2
audio10.TextGrid,28,1,the,139.760,139.820,DT,11.8924,7.73,2
audio10.TextGrid,28,2,water,139.820,140.200,NN,10.5074,5.52,4
audio10.TextGrid,28,3,was,140.200,140.390,VBD,11.3427,6.82,3
audio10.TextGrid,28,4,a,140.390,140.450,DT,4.8658,7.36,1
audio10.TextGrid,28,5,dark,140.450,140.780,JJ,8.5093,5.04,4
audio10.TextGrid,28,6,blue,140.780,141.130,NN,7.1948,5.13,3
audio10.TextGrid,28,7,now,141.130,141.440,RB,11.9761,6.18,2
audio10.TextGrid,29,1,so,141.970,142.150,RB,13.7280,6.52,2
audio10.TextGrid,29,2,dark,142.150,142.480,JJ,13.8556,5.04,4
audio10.TextGrid,29,3,that,142.480,142.610,IN,6.4723,7.01,3
audio10.TextGrid,29,4,it,142.610,142.680,PRP,3.6543,6.95,2
audio10.TextGrid,29,5,was,142.680,142.800,VBD,3.8349,6.82,3
audio10.TextGrid,29,6,almost,142.800,143.160,RB,11.3823,5.39,6
audio10.TextGrid,29,7,purple,143.190,143.620,JJ,13.9280,4.32,5
audio10.TextGrid,30,1,as,144.410,144.550,IN,11.5576,6.77,2
audio10.TextGrid,30,2,he,144.550,144.660,PRP,11.0223,6.69,2
audio10.TextGrid,30,3,looked,144.660,144.850,VBD,11.5167,5.11,4
audio10.TextGrid,30,4,down,144.850,145.180,RB,6.2281,5.88,3
audio10.TextGrid,30,5,into,145.180,145.430,IN,7.6069,6.11,4
audio10.TextGrid,30,6,it,145.430,145.640,PRP,7.3385,6.95,2
audio10.TextGrid,30,7,he,145.640,145.750,PRP,5.9371,6.69,2
audio10.TextGrid,30,8,saw,145.750,145.950,VBD,6.9548,5.34,2
audio10.TextGrid,30,9,the,145.950,146.070,DT,2.6645,7.73,2
audio10.TextGrid,30,10,red,146.070,146.330,JJ,8.2210,5.32,3
audio10.TextGrid,30,11,sifting,146.330,146.740,NN,24.4595,2.87,6
audio10.TextGrid,30,12,of,146.740,146.830,IN,2.4304,7.4,2
audio10.TextGrid,30,13,the,146.830,146.910,DT,1.8785,7.73,2
audio10.TextGrid,30,14,plankton,146.910,147.430,NN,23.8762,3.05,8
audio10.TextGrid,30,15,in,147.430,147.510,IN,4.7754,7.27,2
audio10.TextGrid,30,16,the,147.510,147.600,DT,1.8314,7.73,2
audio10.TextGrid,30,17,dark,147.600,147.910,JJ,4.3827,5.04,4
audio10.TextGrid,30,18,water,147.910,148.250,NN,12.1253,5.52,4
audio10.TextGrid,30,19,and,148.610,148.700,CC,5.3836,7.41,2
audio10.TextGrid,30,20,the,148.700,148.790,DT,3.4643,7.73,2
audio10.TextGrid,30,21,strange,148.790,149.300,JJ,11.7821,4.64,6
audio10.TextGrid,30,22,light,149.300,149.530,VBD,6.9767,5.33,3
audio10.TextGrid,30,23,the,149.530,149.620,DT,8.0073,7.73,2
audio10.TextGrid,30,24,sun,149.620,149.870,NN,8.1114,4.97,3
audio10.TextGrid,30,25,made,149.870,150.210,VBD,8.7875,5.92,3
audio10.TextGrid,30,26,now,150.210,150.510,RB,14.4824,6.18,2
audio10.TextGrid,31,1,he,151.480,151.580,PRP,13.2074,6.69,2
audio10.TextGrid,31,2,watched,151.580,151.930,VBD,13.9137,4.72,4
audio10.TextGrid,31,3,his,151.930,152.110,PRP$,13.7827,6.51,3
audio10.TextGrid,31,4,lines,152.110,152.630,NNS,14.7075,4.95,4
audio10.TextGrid,31,5,to,152.630,152.750,TO,6.2557,7.43,2
audio10.TextGrid,31,6,see,152.750,152.900,VB,8.8174,6.1,2
audio10.TextGrid,31,7,them,152.900,153.040,PRP,8.6882,6.19,3
audio10.TextGrid,31,8,go,153.040,153.250,VB,9.3704,6.03,2
audio10.TextGrid,31,9,straight,153.250,153.550,RB,11.0880,5.04,5
audio10.TextGrid,31,10,down,153.550,153.940,RB,5.7343,5.88,3
audio10.TextGrid,31,11,out,153.940,154.070,IN,8.7823,6.38,2
audio10.TextGrid,31,12,of,154.070,154.160,IN,0.9164,7.4,2
audio10.TextGrid,31,13,sight,154.160,154.540,NN,12.1014,4.54,3
audio10.TextGrid,31,14,into,154.540,154.700,IN,6.8351,6.11,4
audio10.TextGrid,31,15,the,154.700,154.780,DT,1.2189,7.73,2
audio10.TextGrid,31,16,water,154.780,155.210,NN,8.8598,5.52,4
audio10.TextGrid,31,17,and,155.510,155.640,CC,6.9776,7.41,3
audio10.TextGrid,31,18,he,155.640,155.740,PRP,5.4345,6.69,2
audio10.TextGrid,31,19,was,155.740,155.880,VBD,5.1933,6.82,3
audio10.TextGrid,31,20,happy,155.880,156.210,JJ,8.8492,5.35,4
audio10.TextGrid,31,21,to,156.210,156.330,TO,2.3051,7.43,2
audio10.TextGrid,31,22,see,156.330,156.510,VB,0.3914,6.1,2
audio10.TextGrid,31,23,so,156.510,156.690,RB,8.7299,6.52,2
audio10.TextGrid,31,24,much,156.690,156.890,JJ,0.9964,6.0,3
audio10.TextGrid,31,25,plankton,156.890,157.410,NN,26.1841,3.05,8
audio10.TextGrid,31,26,because,157.410,157.850,IN,11.5720,6.03,5
audio10.TextGrid,31,27,it,157.850,157.970,PRP,3.7560,6.95,2
audio10.TextGrid,31,28,meant,157.970,158.170,VBD,11.0553,4.94,4
audio10.TextGrid,31,29,fish,158.170,158.550,JJ,13.3536,4.9,3
audio10.TextGrid,32,1,the,159.430,159.500,DT,11.8924,7.73,2
audio10.TextGrid,32,2,strange,159.500,160.010,JJ,13.5638,4.64,6
audio10.TextGrid,32,3,light,160.010,160.220,VBD,9.9384,5.33,3
audio10.TextGrid,32,4,the,160.220,160.380,DT,8.0689,7.73,2
audio10.TextGrid,32,5,sun,160.380,160.590,NN,8.9072,4.97,3
audio10.TextGrid,32,6,made,160.590,160.810,VBD,10.7284,5.92,3
audio10.TextGrid,32,7,in,160.810,160.910,IN,5.8709,7.27,2
audio10.TextGrid,32,8,the,160.910,160.970,DT,2.2247,7.73,2
audio10.TextGrid,32,9,water,160.970,161.370,NN,7.7318,5.52,4
audio10.TextGrid,32,10,now,161.750,161.900,RB,12.2573,6.18,2
audio10.TextGrid,32,11,that,161.900,162.020,IN,5.3082,7.01,3
audio10.TextGrid,32,12,the,162.020,162.120,DT,3.0029,7.73,2
audio10.TextGrid,32,13,sun,162.120,162.340,NN,4.7200,4.97,3
audio10.TextGrid,32,14,was,162.340,162.520,VBD,6.6916,6.82,3
audio10.TextGrid,32,15,higher,162.520,162.880,RBR,11.2071,5.18,3
audio10.TextGrid,32,16,meant,163.200,163.380,JJ,17.0306,4.94,4
audio10.TextGrid,32,17,good,163.380,163.590,JJ,14.7474,6.12,3
audio10.TextGrid,32,18,weather,163.590,164.020,NN,11.5902,4.87,4
audio10.TextGrid,32,19,and,164.220,164.380,CC,3.2301,7.41,3
audio10.TextGrid,32,20,so,164.380,164.570,RB,7.2628,6.52,2
audio10.TextGrid,32,21,did,164.570,164.720,VBD,8.8719,5.96,3
audio10.TextGrid,32,22,the,164.720,164.800,DT,1.6994,7.73,2
audio10.TextGrid,32,23,shape,164.800,165.040,NN,12.4202,4.72,3
audio10.TextGrid,32,24,of,165.040,165.130,IN,1.6231,7.4,2
audio10.TextGrid,32,25,the,165.130,165.220,DT,0.6306,7.73,2
audio10.TextGrid,32,26,clouds,165.220,165.710,NN,16.1244,4.16,5
audio10.TextGrid,32,27,over,165.710,165.880,IN,10.8659,6.08,3
audio10.TextGrid,32,28,the,165.880,165.980,DT,1.1368,7.73,2
audio10.TextGrid,32,29,land,165.980,166.350,NN,7.2126,5.22,4
audio10.TextGrid,33,1,but,166.350,166.490,CC,16.1685,6.63,3
audio10.TextGrid,33,2,the,167.790,167.980,DT,5.7763,7.73,2
audio10.TextGrid,33,3,bird,167.980,168.280,NN,12.4066,4.63,3
audio10.TextGrid,33,4,was,168.280,168.430,VBD,6.3040,6.82,3
audio10.TextGrid,33,5,almost,168.430,168.790,RB,9.8883,5.39,6
audio10.TextGrid,33,6,out,168.790,168.920,IN,5.7447,6.38,2
audio10.TextGrid,33,7,of,168.920,169.030,IN,1.5058,7.4,2
audio10.TextGrid,33,8,sight,169.030,169.370,NN,13.0287,4.54,3
audio10.TextGrid,33,9,now,169.370,169.660,RB,8.5354,6.18,2
audio10.TextGrid,33,10,and,169.860,170.090,CC,5.0901,7.41,3
audio10.TextGrid,33,11,nothing,170.090,170.430,NN,12.1151,5.55,5
audio10.TextGrid,33,12,showed,170.430,170.800,VBD,9.6924,4.86,3
audio10.TextGrid,33,13,on,170.800,170.930,IN,5.3001,6.91,2
audio10.TextGrid,33,14,the,170.930,171.020,DT,1.4653,7.73,2
audio10.TextGrid,33,15,surface,171.020,171.400,NN,8.8654,4.83,5
audio10.TextGrid,33,16,of,171.400,171.470,IN,2.1301,7.4,2
audio10.TextGrid,33,17,the,171.470,171.550,DT,0.9612,7.73,2
audio10.TextGrid,33,18,water,171.550,171.920,NN,7.8695,5.52,4
audio10.TextGrid,33,19,but,171.920,172.110,CC,8.4869,6.63,3
audio10.TextGrid,33,20,some,172.110,172.240,DT,7.4452,6.2,3
audio10.TextGrid,33,21,patches,172.240,172.640,NNS,18.8081,3.86,5
audio10.TextGrid,33,22,of,172.640,172.750,IN,2.8158,7.4,2
audio10.TextGrid,33,23,yellow,172.750,173.200,JJ,10.2336,4.69,4
audio10.TextGrid,33,24,sun,173.200,173.470,NN,11.6121,4.97,3
audio10.TextGrid,33,25,bleached,173.470,173.880,VBD,21.1835,3.03,5
audio10.TextGrid,33,26,sargasso,173.940,174.550,NNS,43.5285,2.06,7
audio10.TextGrid,33,27,weed,174.550,174.970,VB,15.2585,4.27,3
audio10.TextGrid,34,1,and,175.420,175.510,CC,13.4350,7.41,2
audio10.TextGrid,34,2,the,175.510,175.590,DT,6.4323,7.73,2
audio10.TextGrid,34,3,purple,175.590,176.090,JJ,16.0740,4.32,5
audio10.TextGrid,34,4,formalized,176.090,177.180,JJ,27.6859,2.84,9
audio10.TextGrid,34,5,iridescent,177.180,177.860,NN,33.0363,2.8,9
audio10.TextGrid,34,6,gelatinous,177.860,178.550,JJ,27.1659,2.53,9
audio10.TextGrid,34,7,bladder,178.550,179.030,NN,21.5480,3.62,5
audio10.TextGrid,34,8,of,179.030,179.150,IN,5.8315,7.4,2
audio10.TextGrid,34,9,a,179.150,179.220,DT,3.8163,7.36,1
audio10.TextGrid,34,10,portuguese,179.220,179.880,JJ,20.8799,4.03,8
audio10.TextGrid,34,11,man,179.880,180.120,NN,5.0693,5.82,3
audio10.TextGrid,34,12,of,180.120,180.260,IN,5.3606,7.4,2
audio10.TextGrid,34,13,war,180.260,180.690,NN,8.8340,5.46,3
audio10.TextGrid,34,14,floating,180.690,181.080,VBG,18.1547,4.18,6
audio10.TextGrid,34,15,dose,181.080,181.390,JJ,16.8020,4.2,3
audio10.TextGrid,34,16,beside,181.390,181.780,IN,21.0580,4.19,5
audio10.TextGrid,34,17,the,181.780,181.850,DT,2.4820,7.73,2
audio10.TextGrid,34,18,boat,181.850,182.220,NN,11.8031,4.71,3
audio10.TextGrid,34,19,it,182.220,182.290,PRP,9.3758,6.95,2
audio10.TextGrid,35,1,turned,183.340,183.720,VBN,20.9934,5.09,4
audio10.TextGrid,35,2,on,183.720,183.850,IN,2.0160,6.91,2
audio10.TextGrid,35,3,its,183.850,184.000,PRP$,8.3947,6.14,3
audio10.TextGrid,35,4,side,184.000,184.410,NN,7.4160,5.5,3
audio10.TextGrid,35,5,and,184.410,184.550,CC,4.5132,7.41,2
audio10.TextGrid,35,6,then,184.550,184.720,RB,7.1005,6.07,3
audio10.TextGrid,35,7,righted,184.720,185.050,VBD,13.1498,2.37,5
audio10.TextGrid,35,8,itself,185.050,185.490,PRP,15.0294,5.1,6
audio10.TextGrid,36,1,it,186.470,186.580,PRP,11.0007,6.95,2
audio10.TextGrid,36,2,floated,186.580,186.960,VBD,25.7634,3.41,6
audio10.TextGrid,36,3,cheerfully,186.960,187.410,RB,30.9609,2.98,6
audio10.TextGrid,36,4,as,187.410,187.510,IN,7.0810,6.77,2
audio10.TextGrid,36,5,a,187.510,187.570,DT,4.2160,7.36,1
audio10.TextGrid,36,6,bubble,187.570,187.980,JJ,14.0386,4.16,5
audio10.TextGrid,36,7,with,187.980,188.140,IN,6.6529,6.85,3
audio10.TextGrid,36,8,its,188.140,188.330,PRP$,7.1661,6.14,3
audio10.TextGrid,36,9,long,188.330,188.640,JJ,8.9189,5.81,3
audio10.TextGrid,36,10,deadly,188.640,188.970,RB,14.9490,4.16,5
audio10.TextGrid,36,11,purple,188.970,189.330,JJ,12.6352,4.32,5
audio10.TextGrid,36,12,filaments,189.330,189.870,NNS,25.4384,2.95,9
audio10.TextGrid,36,13,trailing,189.870,190.250,VBG,17.4801,3.55,6
audio10.TextGrid,36,14,a,190.250,190.330,DT,6.0931,7.36,1
audio10.TextGrid,36,15,yard,190.330,190.620,NN,14.4432,4.57,4
audio10.TextGrid,36,16,behind,190.620,191.010,IN,10.3225,5.29,6
audio10.TextGrid,36,17,it,191.010,191.120,PRP,3.1160,6.95,2
audio10.TextGrid,36,18,in,191.120,191.200,IN,5.1183,7.27,2
audio10.TextGrid,36,19,the,191.200,191.280,DT,2.3400,7.73,2
audio10.TextGrid,36,20,water,191.280,191.710,NN,8.9813,5.52,4
audio11.TextGrid,1,1,agua,0.480,0.830,NN,21.7894,2.76,4
audio11.TextGrid,1,2,mala,0.830,1.300,VBZ,15.2154,2.87,4
audio11.TextGrid,1,3,the,1.610,1.690,DT,11.6127,7.73,2
audio11.TextGrid,1,4,man,1.690,1.950,NN,8.8670,5.82,3
audio11.TextGrid,1,5,said,1.950,2.290,VBD,12.0208,6.01,3
audio11.TextGrid,1,6,you,2.670,2.920,PRP,7.5483,6.98,2
audio11.TextGrid,1,7,whore,2.920,3.360,VBP,15.7006,3.86,3
audio11.TextGrid,2,1,from,4.710,4.880,IN,16.4720,6.63,4
audio11.TextGrid,2,2,where,4.880,5.040,WRB,12.7301,6.0,3
audio11.TextGrid,2,3,he,5.040,5.160,PRP,7.1791,6.69,2
audio11.TextGrid,2,4,swung,5.160,5.440,VBZ,28.8572,3.47,4
audio11.TextGrid,2,5,lightly,5.440,5.830,RB,16.9248,3.96,5
audio11.TextGrid,2,6,against,5.830,6.180,IN,10.6716,5.68,6
audio11.TextGrid,2,7,his,6.180,6.310,PRP$,5.2236,6.51,3
audio11.TextGrid,2,8,oars,6.310,6.740,NNS,20.3377,3.01,3
audio11.TextGrid,2,9,he,6.740,6.840,PRP,6.2849,6.69,2
audio11.TextGrid,2,10,looked,6.840,7.030,VBD,7.8260,5.11,4
audio11.TextGrid,2,11,down,7.030,7.330,RB,4.7725,5.88,3
audio11.TextGrid,2,12,into,7.330,7.500,IN,7.0011,6.11,4
audio11.TextGrid,2,13,the,7.500,7.590,DT,1.0245,7.73,2
audio11.TextGrid,2,14,water,7.590,8.030,NN,9.1633,5.52,4
audio11.TextGrid,2,15,and,8.030,8.160,CC,2.3602,7.41,3
audio11.TextGrid,2,16,saw,8.160,8.320,VBD,7.5400,5.34,2
audio11.TextGrid,2,17,the,8.320,8.420,DT,3.0772,7.73,2
audio11.TextGrid,2,18,tiny,8.420,8.790,JJ,10.4593,4.62,4
audio11.TextGrid,2,19,fish,8.790,9.060,NN,9.5033,4.9,3
audio11.TextGrid,2,20,that,9.060,9.220,WDT,5.4938,7.01,3
audio11.TextGrid,2,21,were,9.220,9.300,VBD,4.9004,6.34,2
audio11.TextGrid,2,22,coloured,9.300,9.660,VBN,18.8384,3.92,5
audio11.TextGrid,2,23,like,9.660,9.830,IN,4.5253,6.41,3
audio11.TextGrid,2,24,the,9.830,9.920,DT,4.7225,7.73,2
audio11.TextGrid,2,25,trailing,9.920,10.330,NN,15.8051,3.55,6
audio11.TextGrid,2,26,filaments,10.330,10.920,NNS,24.7685,2.95,9
audio11.TextGrid,2,27,and,10.920,11.050,CC,5.0101,7.41,3
audio11.TextGrid,2,28,swam,11.050,11.370,NN,17.0539,3.34,4
audio11.TextGrid,2,29,between,11.370,11.800,IN,9.6505,5.77,6
audio11.TextGrid,2,30,them,11.800,12.040,PRP,2.0962,6.19,3
audio11.TextGrid,2,31,and,12.040,12.260,CC,2.2304,7.41,3
audio11.TextGrid,2,32,under,12.260,12.460,IN,9.8736,5.73,4
audio11.TextGrid,2,33,the,12.460,12.570,DT,2.4694,7.73,2
audio11.TextGrid,2,34,small,12.570,12.930,JJ,10.3052,5.51,4
audio11.TextGrid,2,35,shade,12.930,13.300,VBD,10.1130,4.16,3
audio11.TextGrid,2,36,the,13.300,13.410,DT,6.3628,7.73,2
audio11.TextGrid,2,37,bubble,13.410,13.750,JJ,15.9956,4.16,5
audio11.TextGrid,2,38,made,13.750,14.040,VBN,10.9849,5.92,3
audio11.TextGrid,2,39,as,14.040,14.170,IN,9.2017,6.77,2
audio11.TextGrid,2,40,it,14.170,14.240,PRP,4.4364,6.95,2
audio11.TextGrid,2,41,drifted,14.240,14.750,VBD,16.2616,3.41,7
audio11.TextGrid,3,1,they,15.650,15.820,PRP,20.3883,6.5,2
audio11.TextGrid,3,2,were,15.820,16.010,VBD,5.8725,6.34,2
audio11.TextGrid,3,3,immune,16.010,16.410,JJ,15.0981,4.14,5
audio11.TextGrid,3,4,to,16.410,16.580,TO,3.0774,7.43,2
audio11.TextGrid,3,5,its,16.580,16.700,PRP$,10.4613,6.14,3
audio11.TextGrid,3,6,poison,16.700,17.220,NN,12.8498,4.08,5
audio11.TextGrid,4,1,but,17.790,17.980,CC,16.1685,6.63,3
audio11.TextGrid,4,2,men,17.980,18.260,NNS,14.4732,5.51,3
audio11.TextGrid,4,3,were,18.260,18.400,VBD,7.8245,6.34,2
audio11.TextGrid,4,4,not,18.400,18.790,RB,4.1771,6.69,3
audio11.TextGrid,5,1,and,19.330,19.430,CC,13.4350,7.41,2
audio11.TextGrid,5,2,when,19.430,19.640,WRB,9.8008,6.37,3
audio11.TextGrid,5,3,same,19.640,19.870,JJ,15.2547,5.8,3
audio11.TextGrid,5,4,of,19.870,19.940,IN,8.5084,7.4,2
audio11.TextGrid,5,5,the,19.940,20.050,DT,2.4169,7.73,2
audio11.TextGrid,5,6,filaments,20.050,20.490,NNS,22.1015,2.95,9
audio11.TextGrid,5,7,would,20.490,20.600,MD,9.6116,6.27,3
audio11.TextGrid,5,8,catch,20.600,20.910,VB,10.4323,4.87,3
audio11.TextGrid,5,9,on,20.910,21.040,IN,5.2555,6.91,2
audio11.TextGrid,5,10,a,21.040,21.110,DT,5.1051,7.36,1
audio11.TextGrid,5,11,line,21.110,21.480,NN,7.8635,5.49,3
audio11.TextGrid,5,12,and,21.480,21.650,CC,3.9410,7.41,3
audio11.TextGrid,5,13,rest,21.650,21.940,NN,11.4139,5.23,4
audio11.TextGrid,5,14,there,21.940,22.200,RB,6.8944,6.31,3
audio11.TextGrid,5,15,slimy,22.200,22.700,JJ,26.8227,3.08,5
audio11.TextGrid,5,16,and,22.700,22.800,CC,4.2420,7.41,2
audio11.TextGrid,5,17,purple,22.800,23.290,JJ,15.4183,4.32,5
audio11.TextGrid,5,18,while,23.290,23.490,IN,9.4198,5.86,3
audio11.TextGrid,5,19,the,23.490,23.600,DT,3.2728,7.73,2
audio11.TextGrid,5,20,old,23.600,23.810,JJ,10.0219,5.75,3
audio11.TextGrid,5,21,man,23.810,24.020,NN,4.4330,5.82,3
audio11.TextGrid,5,22,was,24.020,24.170,VBD,3.6280,6.82,3
audio11.TextGrid,5,23,working,24.170,24.510,VBG,7.6830,5.45,5
audio11.TextGrid,5,24,a,24.510,24.570,DT,5.6189,7.36,1
audio11.TextGrid,5,25,fish,24.570,24.880,NN,10.2930,4.9,3
audio11.TextGrid,6,1,he,25.420,25.510,PRP,13.2074,6.69,2
audio11.TextGrid,6,2,would,25.510,25.630,MD,10.3536,6.27,3
audio11.TextGrid,6,3,have,25.630,25.780,VB,3.3906,6.71,3
audio11.TextGrid,6,4,welts,25.780,26.120,NNS,21.6186,2.27,5
audio11.TextGrid,6,5,and,26.120,26.230,CC,6.7087,7.41,2
audio11.TextGrid,6,6,sores,26.230,26.660,NNS,19.2749,3.03,4
audio11.TextGrid,6,7,on,26.660,26.800,IN,6.6115,6.91,2
audio11.TextGrid,6,8,his,26.800,26.950,PRP$,3.0439,6.51,3
audio11.TextGrid,6,9,arms,26.950,27.390,NNS,8.6531,4.82,4
audio11.TextGrid,6,10,and,27.390,27.530,CC,3.5444,7.41,3
audio11.TextGrid,6,11,hands,27.530,28.020,NNS,8.3613,5.16,4
audio11.TextGrid,6,12,of,28.020,28.120,IN,6.5491,7.4,2
audio11.TextGrid,6,13,the,28.120,28.230,DT,5.9813,7.73,2
audio11.TextGrid,6,14,sort,28.230,28.470,NN,15.4133,5.0,4
audio11.TextGrid,6,15,that,28.470,28.670,IN,7.2759,7.01,3
audio11.TextGrid,6,16,poison,28.670,29.060,NN,14.7225,4.08,5
audio11.TextGrid,6,17,ivy,29.060,29.410,NN,18.3448,3.83,3
audio11.TextGrid,6,18,or,29.410,29.510,CC,8.7043,6.54,2
audio11.TextGrid,6,19,poison,29.510,29.940,NN,9.6999,4.08,5
audio11.TextGrid,6,20,oak,29.940,30.110,NNS,13.9513,4.18,2
audio11.TextGrid,6,21,can,30.110,30.280,MD,8.2387,6.46,3
audio11.TextGrid,6,22,give,30.280,30.530,VB,6.8738,5.71,3
audio11.TextGrid,7,1,but,30.530,30.710,CC,16.1685,6.63,3
audio11.TextGrid,7,2,these,31.650,32.050,DT,11.3036,6.04,3
audio11.TextGrid,7,3,poisonings,32.050,32.690,NNS,22.0081,2.31,8
audio11.TextGrid,7,4,from,32.690,32.880,IN,9.1332,6.63,4
audio11.TextGrid,7,5,the,32.880,33.000,DT,1.6284,7.73,2
audio11.TextGrid,7,6,agua,33.000,33.280,NN,19.8357,2.76,4
audio11.TextGrid,7,7,mala,33.280,33.570,NN,17.3808,2.87,4
audio11.TextGrid,7,8,came,33.570,33.810,VBD,13.8075,5.5,3
audio11.TextGrid,7,9,quickly,33.810,34.350,RB,13.0762,5.0,6
audio11.TextGrid,7,10,and,34.350,34.480,CC,3.9584,7.41,3
audio11.TextGrid,7,11,struck,34.480,34.810,VBP,16.0360,4.42,5
audio11.TextGrid,7,12,like,34.810,34.980,IN,7.9217,6.41,3
audio11.TextGrid,7,13,a,34.980,35.010,DT,1.8909,7.36,1
audio11.TextGrid,7,14,whiplash,35.010,35.670,NN,26.9731,3.06,6
audio11.TextGrid,8,1,the,37.920,38.100,DT,11.8924,7.73,2
audio11.TextGrid,8,2,iridescent,38.100,38.540,NN,28.9667,2.8,9
audio11.TextGrid,8,3,bubbles,38.540,38.990,NNS,18.7976,3.79,6
audio11.TextGrid,8,4,were,38.990,39.060,VBD,9.0759,6.34,2
audio11.TextGrid,8,5,beautiful,39.060,39.570,JJ,11.9945,5.22,8
audio11.TextGrid,9,1,but,40.040,40.150,CC,16.1685,6.63,3
audio11.TextGrid,9,2,they,40.150,40.260,PRP,9.2305,6.5,2
audio11.TextGrid,9,3,were,40.260,40.390,VBD,5.1763,6.34,2
audio11.TextGrid,9,4,the,40.390,40.480,DT,6.0669,7.73,2
audio11.TextGrid,9,5,falsest,40.480,41.010,JJS,22.7549,0.0,7
audio11.TextGrid,9,6,thing,41.010,41.290,NN,7.1616,5.72,3
audio11.TextGrid,9,7,in,41.290,41.400,IN,2.5009,7.27,2
audio11.TextGrid,9,8,the,41.400,41.470,DT,1.2138,7.73,2
audio11.TextGrid,9,9,sea,41.470,41.920,NN,10.1351,5.06,2
audio11.TextGrid,10,1,and,42.320,42.420,CC,13.4350,7.41,2
audio11.TextGrid,10,2,the,42.420,42.530,DT,6.4323,7.73,2
audio11.TextGrid,10,3,old,42.530,42.770,JJ,8.8206,5.75,3
audio11.TextGrid,10,4,man,42.770,43.030,NN,4.4290,5.82,3
audio11.TextGrid,10,5,loved,43.030,43.340,VBD,11.4858,5.0,4
audio11.TextGrid,10,6,to,43.340,43.410,TO,4.2776,7.43,2
audio11.TextGrid,10,7,see,43.410,43.600,VB,5.3231,6.1,2
audio11.TextGrid,10,8,the,43.600,43.690,DT,2.4660,7.73,2
audio11.TextGrid,10,9,big,43.690,43.960,JJ,7.6576,5.67,3
audio11.TextGrid,10,10,sea,43.960,44.180,NN,11.5537,5.06,2
audio11.TextGrid,10,11,turtles,44.180,44.720,NNS,14.3816,3.72,6
audio11.TextGrid,10,12,eating,44.760,45.100,VBG,13.9935,4.85,4
audio11.TextGrid,10,13,them,45.100,45.380,PRP,6.0042,6.19,3
audio11.TextGrid,11,1,the,46.130,46.230,DT,11.8924,7.73,2
audio11.TextGrid,11,2,turtles,46.230,46.630,NNS,18.7294,3.72,6
audio11.TextGrid,11,3,saw,46.630,46.930,VBD,15.5167,5.34,2
audio11.TextGrid,11,4,them,46.930,47.200,PRP,9.0734,6.19,3
audio11.TextGrid,11,5,approached,47.380,47.780,VBD,18.5158,4.16,6
audio11.TextGrid,11,6,them,47.780,47.920,PRP,12.7238,6.19,3
audio11.TextGrid,11,7,from,47.920,48.100,IN,4.7239,6.63,4
audio11.TextGrid,11,8,the,48.100,48.170,DT,1.6635,7.73,2
audio11.TextGrid,11,9,front,48.170,48.530,NN,7.7035,5.28,5
audio11.TextGrid,12,1,then,48.950,49.160,RB,17.9329,6.07,3
audio11.TextGrid,12,2,shut,49.160,49.450,VB,15.6190,4.78,3
audio11.TextGrid,12,3,their,49.450,49.670,PRP$,7.9420,6.33,3
audio11.TextGrid,12,4,eyes,49.670,50.040,NNS,8.5534,5.21,2
audio11.TextGrid,12,5,so,50.040,50.170,IN,8.9948,6.52,2
audio11.TextGrid,12,6,they,50.170,50.260,PRP,2.7178,6.5,2
audio11.TextGrid,12,7,were,50.260,50.380,VBD,7.0399,6.34,2
audio11.TextGrid,12,8,completely,50.380,50.960,RB,9.4367,5.0,9
audio11.TextGrid,12,9,carapaced,50.960,51.680,VBN,33.0361,0.0,8
audio11.TextGrid,12,10,and,51.680,51.950,CC,4.0592,7.41,3
audio11.TextGrid,12,11,ate,51.950,52.100,VB,20.8096,4.34,2
audio11.TextGrid,12,12,them,52.120,52.400,PRP,6.1567,6.19,3
audio11.TextGrid,12,13,filaments,52.400,52.880,NNS,30.3364,2.95,9
audio11.TextGrid,12,14,and,52.880,52.990,CC,4.7412,7.41,3
audio11.TextGrid,13,1,all,52.990,53.330,PDT,13.3183,6.52,2
audio11.TextGrid,13,2,the,54.210,54.320,DT,5.7051,7.73,2
audio11.TextGrid,13,3,old,54.320,54.500,JJ,8.9509,5.75,3
audio11.TextGrid,13,4,man,54.500,54.720,NN,6.9902,5.82,3
audio11.TextGrid,13,5,loved,54.720,54.920,VBD,13.8771,5.0,4
audio11.TextGrid,13,6,to,54.920,54.990,TO,5.0788,7.43,2
audio11.TextGrid,13,7,see,54.990,55.140,VB,4.8895,6.1,2
