fichier,phrase_id_con,position_con,mot_con,onset,offset_con,POS,surprisal_bits,oov,phrase_id_dep,position_dep,mot_dep,offset_dep,relation,tete,tete_position,tete_onset,profondeur,dist_pos,dist_temps,est_tete,mot,offset,duree
audio03.TextGrid,8.0,5.0,the,20.12,20.2,DT,0.7806,0.0,7,5,THE,20.2,,LINES,23.0,24.9,1.0,18.0,4.779999999999998,False,the,20.2,0.0799999999999983
audio03.TextGrid,8.0,6.0,mast,20.2,20.62,NN,4.8869,1.0,7,6,MAST,20.62,,LINES,23.0,24.9,1.0,17.0,4.699999999999999,False,mast,20.62,0.4200000000000017
audio03.TextGrid,8.0,7.0,on,20.62,20.74,IN,4.3011,0.0,7,7,ON,20.74,,LINES,23.0,24.9,1.0,16.0,4.279999999999998,False,on,20.74,0.11999999999999744
audio03.TextGrid,8.0,8.0,his,20.74,20.91,PRP$,2.6039,0.0,7,8,HIS,20.91,,LINES,23.0,24.9,1.0,15.0,4.16,False,his,20.91,0.1700000000000017
audio03.TextGrid,8.0,9.0,shoulder,20.91,21.38,NN,12.0996,0.0,7,9,SHOULDER,21.38,,LINES,23.0,24.9,1.0,14.0,3.9899999999999984,False,shoulder,21.38,0.46999999999999886
audio03.TextGrid,8.0,10.0,and,21.53,21.63,CC,0.5482,0.0,7,10,AND,21.63,,LINES,23.0,24.9,1.0,13.0,3.3699999999999974,False,and,21.63,0.09999999999999787
audio03.TextGrid,8.0,11.0,the,21.63,21.72,DT,0.7806,0.0,7,11,THE,21.72,,LINES,23.0,24.9,1.0,12.0,3.2699999999999996,False,the,21.72,0.08999999999999986
audio03.TextGrid,8.0,12.0,boy,21.72,22.0,NN,13.6845,0.0,7,12,BOY,22.0,,LINES,23.0,24.9,1.0,11.0,3.1799999999999997,False,boy,22.0,0.28000000000000114
audio03.TextGrid,8.0,13.0,carried,22.0,22.35,VBN,9.4744,0.0,7,13,CARRIED,22.35,,LINES,23.0,24.9,1.0,10.0,2.8999999999999986,False,carried,22.35,0.3500000000000014
audio03.TextGrid,8.0,14.0,the,22.35,22.44,DT,0.7806,0.0,7,14,THE,22.44,,LINES,23.0,24.9,1.0,9.0,2.549999999999997,False,the,22.44,0.08999999999999986
audio03.TextGrid,8.0,15.0,wooden,22.44,22.77,NN,4.8869,1.0,7,15,WOODEN,22.77,,LINES,23.0,24.9,1.0,8.0,2.4599999999999973,False,wooden,22.77,0.3299999999999983
audio03.TextGrid,9.0,1.0,boat,22.77,23.28,NN,4.8869,1.0,7,16,BOAT,23.28,,LINES,23.0,24.9,1.0,7.0,2.129999999999999,False,boat,23.28,0.5100000000000016
audio03.TextGrid,9.0,2.0,with,23.28,23.41,IN,4.6303,0.0,7,17,WITH,23.41,,LINES,23.0,24.9,1.0,6.0,1.6199999999999974,False,with,23.41,0.129999999999999
audio03.TextGrid,9.0,3.0,the,23.41,23.48,DT,0.7806,0.0,7,18,THE,23.48,,LINES,23.0,24.9,1.0,5.0,1.4899999999999984,False,the,23.48,0.07000000000000028
audio03.TextGrid,9.0,4.0,coiled,23.48,24.02,JJ,5.118,1.0,7,19,COILED,24.02,,LINES,23.0,24.9,1.0,4.0,1.4199999999999982,False,coiled,24.02,0.5399999999999991
audio03.TextGrid,9.0,5.0,hard,24.02,24.28,JJ,9.7029,0.0,7,20,HARD,24.28,,LINES,23.0,24.9,1.0,3.0,0.879999999999999,False,hard,24.28,0.26000000000000156
audio03.TextGrid,9.0,6.0,braided,24.28,24.58,VBD,2.3092,1.0,7,21,BRAIDED,24.58,,LINES,23.0,24.9,1.0,2.0,0.6199999999999974,False,braided,24.58,0.29999999999999716
audio03.TextGrid,9.0,7.0,brown,24.58,24.9,JJ,5.118,1.0,7,22,BROWN,24.9,,LINES,23.0,24.9,1.0,1.0,0.3200000000000003,False,brown,24.9,0.3200000000000003
audio03.TextGrid,9.0,8.0,lines,24.9,25.44,NNS,10.2401,0.0,7,23,LINES,25.44,,ROOT,0.0,,0.0,,,True,lines,25.44,0.5400000000000027
audio03.TextGrid,10.0,1.0,the,25.92,26.0,DT,0.7806,0.0,8,1,THE,26.0,,ROOT,0.0,,0.0,,,False,the,26.0,0.0799999999999983
audio03.TextGrid,10.0,2.0,gaff,26.0,26.61,NN,4.8869,1.0,8,2,GAFF,26.61,,ROOT,0.0,,0.0,,,False,gaff,26.61,0.6099999999999994
audio03.TextGrid,10.0,3.0,and,26.61,26.72,CC,0.5482,0.0,8,3,AND,26.72,,ROOT,0.0,,0.0,,,False,and,26.72,0.10999999999999943
audio03.TextGrid,10.0,4.0,the,26.72,26.82,DT,0.7806,0.0,8,4,THE,26.82,,SHAFT,8.0,27.74,1.0,4.0,1.0199999999999996,False,the,26.82,0.10000000000000142
audio03.TextGrid,10.0,5.0,harpoon,26.82,27.39,NN,4.8869,1.0,8,5,HARPOON,27.39,,SHAFT,8.0,27.74,1.0,3.0,0.9199999999999982,False,harpoon,27.39,0.5700000000000003
audio03.TextGrid,10.0,6.0,with,27.39,27.58,IN,4.6303,0.0,8,6,WITH,27.58,,SHAFT,8.0,27.74,1.0,2.0,0.34999999999999787,False,with,27.58,0.18999999999999773
audio03.TextGrid,10.0,7.0,its,27.58,27.74,PRP$,1.1591,0.0,8,7,ITS,27.74,,SHAFT,8.0,27.74,1.0,1.0,0.16000000000000014,False,its,27.74,0.16000000000000014
audio03.TextGrid,10.0,8.0,shaft,27.74,28.28,NN,4.8869,1.0,8,8,SHAFT,28.28,,ROOT,0.0,,0.0,,,True,shaft,28.28,0.5400000000000027
audio03.TextGrid,11.0,1.0,the,29.12,29.21,DT,0.7806,0.0,9,1,THE,29.21,,STERN,9.0,30.82,1.0,8.0,1.6999999999999993,False,the,29.21,0.08999999999999986
audio03.TextGrid,11.0,2.0,box,29.21,29.56,NN,11.6845,0.0,9,2,BOX,29.56,,STERN,9.0,30.82,1.0,7.0,1.6099999999999994,False,box,29.56,0.34999999999999787
audio03.TextGrid,11.0,3.0,with,29.56,29.68,IN,4.6303,0.0,9,3,WITH,29.68,,STERN,9.0,30.82,1.0,6.0,1.2600000000000016,False,with,29.68,0.120000000000001
audio03.TextGrid,11.0,4.0,the,29.68,29.76,DT,0.7806,0.0,9,4,THE,29.76,,STERN,9.0,30.82,1.0,5.0,1.1400000000000006,False,the,29.76,0.08000000000000185
audio03.TextGrid,11.0,5.0,baits,29.76,30.26,NNS,5.7165,1.0,9,5,BAITS,30.26,,STERN,9.0,30.82,1.0,4.0,1.0599999999999987,False,baits,30.26,0.5
audio03.TextGrid,11.0,6.0,was,30.26,30.46,VBD,3.0516,0.0,9,6,WAS,30.46,,STERN,9.0,30.82,1.0,3.0,0.5599999999999987,False,was,30.46,0.1999999999999993
audio03.TextGrid,11.0,7.0,under,30.46,30.69,IN,7.0575,0.0,9,7,UNDER,30.69,,STERN,9.0,30.82,1.0,2.0,0.35999999999999943,False,under,30.69,0.23000000000000043
audio03.TextGrid,11.0,8.0,the,30.69,30.82,DT,0.7806,0.0,9,8,THE,30.82,,STERN,9.0,30.82,1.0,1.0,0.129999999999999,False,the,30.82,0.129999999999999
audio03.TextGrid,11.0,9.0,stern,30.82,31.26,NN,4.8869,1.0,9,9,STERN,31.26,,ROOT,0.0,,0.0,,,True,stern,31.26,0.4400000000000013
audio03.TextGrid,11.0,10.0,of,31.26,31.36,IN,2.0839,0.0,9,10,OF,31.36,,STERN,9.0,30.82,1.0,1.0,0.4400000000000013,True,of,31.36,0.09999999999999787
audio03.TextGrid,11.0,11.0,the,31.36,31.46,DT,0.7806,0.0,9,11,THE,31.46,,ALONGSIDE,29.0,35.24,3.0,18.0,3.8800000000000026,False,the,31.46,0.10000000000000142
audio03.TextGrid,11.0,12.0,skiff,31.46,31.86,NN,4.8869,1.0,9,12,SKIFF,31.86,,ALONGSIDE,29.0,35.24,3.0,17.0,3.780000000000001,False,skiff,31.86,0.3999999999999986
audio03.TextGrid,11.0,13.0,along,32.0,32.35,IN,10.2669,0.0,9,13,ALONG,32.35,,ALONGSIDE,29.0,35.24,3.0,16.0,3.240000000000002,False,along,32.35,0.3500000000000014
audio03.TextGrid,11.0,14.0,with,32.35,32.47,IN,4.6303,0.0,9,14,WITH,32.47,,ALONGSIDE,29.0,35.24,3.0,15.0,2.8900000000000006,False,with,32.47,0.11999999999999744
audio03.TextGrid,11.0,15.0,the,32.47,32.55,DT,0.7806,0.0,9,15,THE,32.55,,ALONGSIDE,29.0,35.24,3.0,14.0,2.770000000000003,False,the,32.55,0.0799999999999983
audio03.TextGrid,12.0,1.0,club,32.55,32.89,NN,12.0996,0.0,9,16,CLUB,32.89,,ALONGSIDE,29.0,35.24,3.0,13.0,2.690000000000005,False,club,32.89,0.3400000000000034
audio03.TextGrid,12.0,2.0,that,32.89,33.06,RB,9.8775,0.0,9,17,THAT,33.06,,ALONGSIDE,29.0,35.24,3.0,12.0,2.3500000000000014,False,that,33.06,0.1700000000000017
audio03.TextGrid,12.0,3.0,was,33.06,33.2,VBD,3.0516,0.0,9,18,WAS,33.2,,ALONGSIDE,29.0,35.24,3.0,11.0,2.1799999999999997,False,was,33.2,0.14000000000000057
audio03.TextGrid,12.0,4.0,used,33.2,33.47,VBN,6.3045,0.0,9,19,USED,33.47,,ALONGSIDE,29.0,35.24,3.0,10.0,2.039999999999999,False,used,33.47,0.269999999999996
audio03.TextGrid,12.0,5.0,to,33.47,33.59,TO,-0.0,0.0,9,20,TO,33.59,,ALONGSIDE,29.0,35.24,3.0,9.0,1.7700000000000031,False,to,33.59,0.12000000000000455
audio03.TextGrid,12.0,6.0,subdue,33.59,33.97,VB,2.8428,1.0,9,21,SUBDUE,33.97,,ALONGSIDE,29.0,35.24,3.0,8.0,1.6499999999999986,False,subdue,33.97,0.37999999999999545
audio03.TextGrid,12.0,7.0,the,33.97,34.07,DT,0.7806,0.0,9,22,THE,34.07,,ALONGSIDE,29.0,35.24,3.0,7.0,1.2700000000000031,False,the,34.07,0.10000000000000142
audio03.TextGrid,12.0,8.0,big,34.07,34.39,JJ,7.2249,0.0,9,23,BIG,34.39,,ALONGSIDE,29.0,35.24,3.0,6.0,1.1700000000000017,False,big,34.39,0.3200000000000003
audio03.TextGrid,12.0,9.0,fish,34.39,34.65,NN,4.8869,1.0,9,24,FISH,34.65,,ALONGSIDE,29.0,35.24,3.0,5.0,0.8500000000000014,False,fish,34.65,0.259999999999998
audio03.TextGrid,12.0,10.0,when,34.65,34.81,WRB,0.861,0.0,9,25,WHEN,34.81,,ALONGSIDE,29.0,35.24,3.0,4.0,0.5900000000000034,False,when,34.81,0.1600000000000037
audio03.TextGrid,12.0,11.0,they,34.81,34.88,PRP,2.7059,0.0,9,26,THEY,34.88,,ALONGSIDE,29.0,35.24,3.0,3.0,0.4299999999999997,False,they,34.88,0.07000000000000028
audio03.TextGrid,12.0,12.0,were,34.88,35.01,VBD,3.9492,0.0,9,27,WERE,35.01,,ALONGSIDE,29.0,35.24,3.0,2.0,0.35999999999999943,False,were,35.01,0.12999999999999545
audio03.TextGrid,12.0,13.0,brought,35.01,35.24,VBD,9.9863,0.0,9,28,BROUGHT,35.24,,ALONGSIDE,29.0,35.24,3.0,1.0,0.23000000000000398,False,brought,35.24,0.23000000000000398
audio03.TextGrid,12.0,14.0,alongside,35.24,35.97,RB,3.1182,1.0,9,29,ALONGSIDE,35.97,,OF,10.0,31.26,2.0,19.0,3.9800000000000004,True,alongside,35.97,0.7299999999999969
audio03.TextGrid,13.0,1.0,no,36.99,37.12,DT,6.569,0.0,10,1,NO,37.12,,STEAL,4.0,37.44,1.0,3.0,0.44999999999999574,False,no,37.12,0.12999999999999545
audio03.TextGrid,13.0,2.0,one,37.12,37.3,NN,10.2251,0.0,10,2,ONE,37.3,,STEAL,4.0,37.44,1.0,2.0,0.3200000000000003,False,one,37.3,0.17999999999999972
audio03.TextGrid,13.0,3.0,would,37.3,37.44,MD,2.1491,0.0,10,3,WOULD,37.44,,STEAL,4.0,37.44,1.0,1.0,0.14000000000000057,False,would,37.44,0.14000000000000057
audio03.TextGrid,13.0,4.0,steal,37.44,37.77,VB,11.3185,0.0,10,4,STEAL,37.77,,ROOT,0.0,,0.0,,,True,steal,37.77,0.3300000000000054
audio03.TextGrid,13.0,5.0,from,37.77,37.95,IN,4.6559,0.0,10,5,FROM,37.95,,STEAL,4.0,37.44,1.0,1.0,0.3300000000000054,True,from,37.95,0.17999999999999972
audio03.TextGrid,13.0,6.0,the,37.95,38.05,DT,0.7806,0.0,10,6,THE,38.05,,HOME,21.0,40.81,3.0,15.0,2.8599999999999994,False,the,38.05,0.09999999999999432
audio03.TextGrid,13.0,7.0,old,38.05,38.25,JJ,7.9253,0.0,10,7,OLD,38.25,,HOME,21.0,40.81,3.0,14.0,2.760000000000005,False,old,38.25,0.20000000000000284
audio03.TextGrid,13.0,8.0,man,38.25,38.55,NN,10.0996,0.0,10,8,MAN,38.55,,HOME,21.0,40.81,3.0,13.0,2.5600000000000023,False,man,38.55,0.29999999999999716
audio03.TextGrid,13.0,9.0,but,38.55,38.71,CC,2.8832,0.0,10,9,BUT,38.71,,HOME,21.0,40.81,3.0,12.0,2.260000000000005,False,but,38.71,0.1600000000000037
audio03.TextGrid,13.0,10.0,it,38.71,38.8,PRP,1.5724,0.0,10,10,IT,38.8,,HOME,21.0,40.81,3.0,11.0,2.1000000000000014,False,it,38.8,0.0899999999999963
audio03.TextGrid,13.0,11.0,was,38.8,38.94,VBD,3.0516,0.0,10,11,WAS,38.94,,HOME,21.0,40.81,3.0,10.0,2.010000000000005,False,was,38.94,0.14000000000000057
audio03.TextGrid,13.0,12.0,better,38.94,39.22,RBR,3.9175,0.0,10,12,BETTER,39.22,,HOME,21.0,40.81,3.0,9.0,1.8700000000000045,False,better,39.22,0.28000000000000114
audio03.TextGrid,13.0,13.0,to,39.22,39.31,TO,-0.0,0.0,10,13,TO,39.31,,HOME,21.0,40.81,3.0,8.0,1.5900000000000034,False,to,39.31,0.09000000000000341
audio03.TextGrid,13.0,14.0,take,39.31,39.56,VB,5.7038,0.0,10,14,TAKE,39.56,,HOME,21.0,40.81,3.0,7.0,1.5,False,take,39.56,0.25
audio03.TextGrid,13.0,15.0,the,39.56,39.64,DT,0.7806,0.0,10,15,THE,39.64,,HOME,21.0,40.81,3.0,6.0,1.25,False,the,39.64,0.0799999999999983
audio03.TextGrid,14.0,1.0,sail,39.64,40.01,NN,4.8869,1.0,10,16,SAIL,40.01,,HOME,21.0,40.81,3.0,5.0,1.1700000000000017,False,sail,40.01,0.36999999999999744
audio03.TextGrid,14.0,2.0,and,40.01,40.09,CC,0.5482,0.0,10,17,AND,40.09,,HOME,21.0,40.81,3.0,4.0,0.8000000000000043,False,and,40.09,0.0800000000000054
audio03.TextGrid,14.0,3.0,the,40.09,40.17,DT,0.7806,0.0,10,18,THE,40.17,,HOME,21.0,40.81,3.0,3.0,0.7199999999999989,False,the,40.17,0.0799999999999983
audio03.TextGrid,14.0,4.0,heavy,40.17,40.43,JJ,10.1883,0.0,10,19,HEAVY,40.43,,HOME,21.0,40.81,3.0,2.0,0.6400000000000006,False,heavy,40.43,0.259999999999998
audio03.TextGrid,14.0,5.0,lines,40.43,40.81,NNS,10.2401,0.0,10,20,LINES,40.81,,HOME,21.0,40.81,3.0,1.0,0.38000000000000256,False,lines,40.81,0.38000000000000256
audio03.TextGrid,14.0,6.0,home,40.81,41.1,NN,9.5146,0.0,10,21,HOME,41.1,,FROM,5.0,37.77,2.0,16.0,3.039999999999999,True,home,41.1,0.28999999999999915
audio03.TextGrid,14.0,7.0,as,41.1,41.25,IN,4.7671,0.0,10,22,AS,41.25,,STEAL,4.0,37.44,1.0,18.0,3.6600000000000037,True,as,41.25,0.14999999999999858
audio03.TextGrid,14.0,8.0,the,41.25,41.34,DT,0.7806,0.0,10,23,THE,41.34,,THEM,28.0,42.11,3.0,5.0,0.8599999999999994,False,the,41.34,0.09000000000000341
audio03.TextGrid,14.0,9.0,dew,41.34,41.52,NN,4.8869,1.0,10,24,DEW,41.52,,THEM,28.0,42.11,3.0,4.0,0.769999999999996,False,dew,41.52,0.17999999999999972
audio03.TextGrid,14.0,10.0,was,41.52,41.72,VBD,3.0516,0.0,10,25,WAS,41.72,,THEM,28.0,42.11,3.0,3.0,0.5899999999999963,False,was,41.72,0.19999999999999574
audio03.TextGrid,14.0,11.0,bad,41.72,42.0,JJ,8.7029,0.0,10,26,BAD,42.0,,THEM,28.0,42.11,3.0,2.0,0.39000000000000057,False,bad,42.0,0.28000000000000114
audio03.TextGrid,14.0,12.0,for,42.0,42.11,IN,3.5339,0.0,10,27,FOR,42.11,,THEM,28.0,42.11,3.0,1.0,0.10999999999999943,False,for,42.11,0.10999999999999943
audio03.TextGrid,14.0,13.0,them,42.11,42.39,PRP,4.6156,0.0,10,28,THEM,42.39,,AS,22.0,41.1,2.0,6.0,1.009999999999998,True,them,42.39,0.28000000000000114
audio03.TextGrid,15.0,1.0,and,43.13,43.43,CC,0.5482,0.0,11,1,AND,43.43,,ROOT,0.0,,0.0,,,False,and,43.43,0.29999999999999716
audio03.TextGrid,15.0,2.0,though,43.54,43.72,IN,8.5665,0.0,11,2,THOUGH,43.72,,THOUGHT,17.0,47.08,1.0,15.0,3.539999999999999,False,though,43.72,0.17999999999999972
audio03.TextGrid,15.0,3.0,he,43.72,43.8,PRP,2.5017,0.0,11,3,HE,43.8,,THOUGHT,17.0,47.08,1.0,14.0,3.3599999999999994,False,he,43.8,0.0799999999999983
audio03.TextGrid,15.0,4.0,was,43.8,43.97,VBD,3.0516,0.0,11,4,WAS,43.97,,THOUGHT,17.0,47.08,1.0,13.0,3.280000000000001,False,was,43.97,0.1700000000000017
audio03.TextGrid,15.0,5.0,quite,43.97,44.24,RB,9.4625,0.0,11,5,QUITE,44.24,,THOUGHT,17.0,47.08,1.0,12.0,3.1099999999999994,False,quite,44.24,0.2700000000000031
audio03.TextGrid,15.0,6.0,sure,44.24,44.5,JJ,10.1883,0.0,11,6,SURE,44.5,,THOUGHT,17.0,47.08,1.0,11.0,2.8399999999999963,False,sure,44.5,0.259999999999998
audio03.TextGrid,15.0,7.0,no,44.5,44.66,DT,6.569,0.0,11,7,NO,44.66,,THOUGHT,17.0,47.08,1.0,10.0,2.5799999999999983,False,no,44.66,0.1599999999999966
audio03.TextGrid,15.0,8.0,local,44.66,45.01,JJ,7.9867,0.0,11,8,LOCAL,45.01,,THOUGHT,17.0,47.08,1.0,9.0,2.4200000000000017,False,local,45.01,0.3500000000000014
audio03.TextGrid,15.0,9.0,people,45.01,45.38,NNS,6.6313,0.0,11,9,PEOPLE,45.38,,THOUGHT,17.0,47.08,1.0,8.0,2.0700000000000003,False,people,45.38,0.37000000000000455
audio03.TextGrid,15.0,10.0,would,45.38,45.56,MD,2.1491,0.0,11,10,WOULD,45.56,,THOUGHT,17.0,47.08,1.0,7.0,1.6999999999999957,False,would,45.56,0.17999999999999972
audio03.TextGrid,15.0,11.0,steal,45.56,45.85,VB,11.3185,0.0,11,11,STEAL,45.85,,THOUGHT,17.0,47.08,1.0,6.0,1.519999999999996,False,steal,45.85,0.28999999999999915
audio03.TextGrid,15.0,12.0,from,45.85,46.08,IN,4.6559,0.0,11,12,FROM,46.08,,THOUGHT,17.0,47.08,1.0,5.0,1.2299999999999969,False,from,46.08,0.22999999999999687
audio03.TextGrid,15.0,13.0,him,46.08,46.23,PRP,6.7448,0.0,11,13,HIM,46.23,,THOUGHT,17.0,47.08,1.0,4.0,1.0,False,him,46.23,0.14999999999999858
audio03.TextGrid,15.0,14.0,the,46.55,46.66,DT,0.7806,0.0,11,14,THE,46.66,,THOUGHT,17.0,47.08,1.0,3.0,0.5300000000000011,False,the,46.66,0.10999999999999943
audio03.TextGrid,15.0,15.0,old,46.66,46.84,JJ,7.9253,0.0,11,15,OLD,46.84,,THOUGHT,17.0,47.08,1.0,2.0,0.4200000000000017,False,old,46.84,0.18000000000000682
audio03.TextGrid,16.0,1.0,man,46.84,47.08,NN,10.0996,0.0,11,16,MAN,47.08,,THOUGHT,17.0,47.08,1.0,1.0,0.23999999999999488,False,man,47.08,0.23999999999999488
audio03.TextGrid,16.0,2.0,thought,47.08,47.29,VBD,9.2494,0.0,11,17,THOUGHT,47.29,,ROOT,0.0,,0.0,,,True,thought,47.29,0.21000000000000085
audio03.TextGrid,16.0,3.0,that,47.29,47.46,WDT,1.0361,0.0,11,18,THAT,47.46,,ROOT,0.0,,0.0,,,False,that,47.46,0.1700000000000017
audio03.TextGrid,16.0,4.0,a,47.46,47.5,DT,2.0447,0.0,11,19,A,47.5,,ROOT,0.0,,0.0,,,True,a,47.5,0.03999999999999915
audio03.TextGrid,16.0,5.0,gaff,47.5,47.91,NN,4.8869,1.0,11,20,GAFF,47.91,,ROOT,0.0,,0.0,,,False,gaff,47.91,0.4099999999999966
audio03.TextGrid,16.0,6.0,and,47.91,48.05,CC,0.5482,0.0,11,21,AND,48.05,,ROOT,0.0,,0.0,,,False,and,48.05,0.14000000000000057
audio03.TextGrid,16.0,7.0,a,48.05,48.09,DT,2.0447,0.0,11,22,A,48.09,,A,19.0,47.46,1.0,3.0,0.5899999999999963,True,a,48.09,0.04000000000000625
audio03.TextGrid,16.0,8.0,harpoon,48.09,48.67,NN,4.8869,1.0,11,23,HARPOON,48.67,,A,19.0,47.46,1.0,4.0,0.6300000000000026,False,harpoon,48.67,0.5799999999999983
audio03.TextGrid,16.0,9.0,were,48.67,48.79,VBD,3.9492,0.0,11,24,WERE,48.79,,A,19.0,47.46,1.0,5.0,1.2100000000000009,False,were,48.79,0.11999999999999744
audio03.TextGrid,16.0,10.0,needless,48.79,49.19,JJ,5.118,1.0,11,25,NEEDLESS,49.19,,A,19.0,47.46,1.0,6.0,1.3299999999999983,False,needless,49.19,0.3999999999999986
audio03.TextGrid,16.0,11.0,temptations,49.19,49.9,NNS,5.7165,1.0,11,26,TEMPTATIONS,49.9,,A,19.0,47.46,1.0,7.0,1.7299999999999969,False,temptations,49.9,0.7100000000000009
audio03.TextGrid,16.0,12.0,to,49.9,50.02,TO,-0.0,0.0,11,27,TO,50.02,,A,19.0,47.46,1.0,8.0,2.4399999999999977,False,to,50.02,0.12000000000000455
audio03.TextGrid,16.0,13.0,leave,50.02,50.22,VB,8.7336,0.0,11,28,LEAVE,50.22,,A,19.0,47.46,1.0,9.0,2.5600000000000023,False,leave,50.22,0.19999999999999574
audio03.TextGrid,16.0,14.0,in,50.22,50.3,IN,2.4946,0.0,11,29,IN,50.3,,A,19.0,47.46,1.0,10.0,2.759999999999998,False,in,50.3,0.0799999999999983
audio03.TextGrid,16.0,15.0,a,50.3,50.35,DT,2.0447,0.0,11,30,A,50.35,,ROOT,0.0,,0.0,,,True,a,50.35,0.05000000000000426
audio03.TextGrid,,,,50.35,,,,,12,1,BOAT,50.8,,ROOT,0.0,,0.0,,,False,BOAT,50.8,0.44999999999999574
audio03.TextGrid,18.0,1.0,they,52.5,52.6,PRP,2.7059,0.0,13,1,THEY,52.6,,WALKED,2.0,52.6,1.0,1.0,0.10000000000000142,False,they,52.6,0.10000000000000142
audio03.TextGrid,18.0,2.0,walked,52.6,52.88,VBD,2.3092,1.0,13,2,WALKED,52.88,,ROOT,0.0,,0.0,,,True,walked,52.88,0.28000000000000114
audio03.TextGrid,18.0,3.0,up,52.88,52.99,RP,1.4881,0.0,13,3,UP,52.99,,WALKED,2.0,52.6,1.0,1.0,0.28000000000000114,True,up,52.99,0.10999999999999943
audio03.TextGrid,18.0,4.0,the,52.99,53.07,DT,0.7806,0.0,13,4,THE,53.07,,DOOR,19.0,55.89,3.0,15.0,2.8999999999999986,False,the,53.07,0.0799999999999983
audio03.TextGrid,18.0,5.0,road,53.07,53.37,NN,11.6845,0.0,13,5,ROAD,53.37,,DOOR,19.0,55.89,3.0,14.0,2.8200000000000003,False,road,53.37,0.29999999999999716
audio03.TextGrid,18.0,6.0,together,53.37,53.7,RB,8.8775,0.0,13,6,TOGETHER,53.7,,DOOR,19.0,55.89,3.0,13.0,2.520000000000003,False,together,53.7,0.3300000000000054
audio03.TextGrid,18.0,7.0,to,53.7,53.8,TO,-0.0,0.0,13,7,TO,53.8,,DOOR,19.0,55.89,3.0,12.0,2.1899999999999977,False,to,53.8,0.09999999999999432
audio03.TextGrid,18.0,8.0,the,53.8,53.92,DT,0.7806,0.0,13,8,THE,53.92,,DOOR,19.0,55.89,3.0,11.0,2.0900000000000034,False,the,53.92,0.12000000000000455
audio03.TextGrid,18.0,9.0,old,53.92,54.2,JJ,7.9253,0.0,13,9,OLD,54.2,,DOOR,19.0,55.89,3.0,10.0,1.9699999999999989,False,old,54.2,0.28000000000000114
audio03.TextGrid,18.0,10.0,man,54.2,54.35,NN,10.0996,0.0,13,10,MAN,54.35,,DOOR,19.0,55.89,3.0,9.0,1.6899999999999977,False,man,54.35,0.14999999999999858
audio03.TextGrid,18.0,11.0,s,54.35,54.38,VBZ,1.6609,1.0,13,11,S,54.38,,DOOR,19.0,55.89,3.0,8.0,1.5399999999999991,False,s,54.38,0.030000000000001137
audio03.TextGrid,18.0,12.0,shack,54.38,54.79,NN,4.8869,1.0,13,12,SHACK,54.79,,DOOR,19.0,55.89,3.0,7.0,1.509999999999998,False,shack,54.79,0.4099999999999966
audio03.TextGrid,18.0,13.0,and,54.79,54.93,CC,0.5482,0.0,13,13,AND,54.93,,DOOR,19.0,55.89,3.0,6.0,1.1000000000000014,False,and,54.93,0.14000000000000057
audio03.TextGrid,18.0,14.0,went,54.93,55.13,VBD,7.7639,0.0,13,14,WENT,55.13,,DOOR,19.0,55.89,3.0,5.0,0.9600000000000009,False,went,55.13,0.20000000000000284
audio03.TextGrid,18.0,15.0,in,55.13,55.28,IN,2.4946,0.0,13,15,IN,55.28,,DOOR,19.0,55.89,3.0,4.0,0.759999999999998,False,in,55.28,0.14999999999999858
audio03.TextGrid,19.0,1.0,through,55.28,55.47,IN,7.9094,0.0,13,16,THROUGH,55.47,,DOOR,19.0,55.89,3.0,3.0,0.6099999999999994,False,through,55.47,0.18999999999999773
audio03.TextGrid,19.0,2.0,its,55.47,55.61,PRP$,1.1591,0.0,13,17,ITS,55.61,,DOOR,19.0,55.89,3.0,2.0,0.4200000000000017,False,its,55.61,0.14000000000000057
audio03.TextGrid,19.0,3.0,open,55.61,55.89,VB,10.3185,0.0,13,18,OPEN,55.89,,DOOR,19.0,55.89,3.0,1.0,0.28000000000000114,False,open,55.89,0.28000000000000114
audio03.TextGrid,19.0,4.0,door,55.89,56.26,NN,11.0996,0.0,13,19,DOOR,56.26,,UP,3.0,52.88,2.0,16.0,3.009999999999998,True,door,56.26,0.36999999999999744
audio03.TextGrid,20.0,1.0,the,56.9,57.04,DT,0.7806,0.0,14,1,THE,57.04,,ROOT,0.0,,0.0,,,False,the,57.04,0.14000000000000057
audio03.TextGrid,20.0,2.0,old,57.04,57.21,JJ,7.9253,0.0,14,2,OLD,57.21,,WALL,13.0,59.51,1.0,11.0,2.469999999999999,False,old,57.21,0.1700000000000017
audio03.TextGrid,20.0,3.0,man,57.21,57.45,NN,10.0996,0.0,14,3,MAN,57.45,,WALL,13.0,59.51,1.0,10.0,2.299999999999997,False,man,57.45,0.240000000000002
audio03.TextGrid,20.0,4.0,leaned,57.45,57.69,VBD,2.3092,1.0,14,4,LEANED,57.69,,WALL,13.0,59.51,1.0,9.0,2.059999999999995,False,leaned,57.69,0.23999999999999488
audio03.TextGrid,20.0,5.0,the,57.69,57.76,DT,0.7806,0.0,14,5,THE,57.76,,WALL,13.0,59.51,1.0,8.0,1.8200000000000003,False,the,57.76,0.07000000000000028
