fichier,phrase_id,position,mot,onset,offset,relation,tete
audio10.TextGrid,2,11,SWEPT,9.660,9.950,,AGAIN
audio10.TextGrid,2,12,WINGS,9.950,10.360,,AGAIN
audio10.TextGrid,2,13,AND,10.690,10.780,,AGAIN
audio10.TextGrid,2,14,THEN,10.780,10.980,,AGAIN
audio10.TextGrid,2,15,CIRCLED,10.980,11.370,,AGAIN
audio10.TextGrid,2,16,AGAIN,11.370,11.780,,ROOT
audio10.TextGrid,3,1,HE,13.310,13.460,,ALOUD
audio10.TextGrid,3,2,S,13.460,13.520,,ALOUD
audio10.TextGrid,3,3,GOT,13.520,13.780,,ALOUD
audio10.TextGrid,3,4,SOMETHING,13.780,14.270,,ALOUD
audio10.TextGrid,3,5,THE,14.460,14.590,,ALOUD
audio10.TextGrid,3,6,OLD,14.590,14.790,,ALOUD
audio10.TextGrid,3,7,MAN,14.790,15.010,,ALOUD
audio10.TextGrid,3,8,SAID,15.010,15.210,,ALOUD
audio10.TextGrid,3,9,ALOUD,15.210,15.660,,ROOT
audio10.TextGrid,4,1,HE,16.250,16.360,,LOOKING
audio10.TextGrid,4,2,S,16.360,16.430,,LOOKING
audio10.TextGrid,4,3,NOT,16.430,16.640,,LOOKING
audio10.TextGrid,4,4,JUST,16.640,16.870,,LOOKING
audio10.TextGrid,4,5,LOOKING,16.870,17.260,,ROOT
audio10.TextGrid,5,1,HE,18.790,18.890,,CIRCLING
audio10.TextGrid,5,2,ROWED,18.890,19.200,,CIRCLING
audio10.TextGrid,5,3,SLOWLY,19.200,19.680,,CIRCLING
audio10.TextGrid,5,4,AND,19.680,19.800,,CIRCLING
audio10.TextGrid,5,5,STEADILY,19.800,20.310,,CIRCLING
audio10.TextGrid,5,6,TOWARD,20.310,20.730,,CIRCLING
audio10.TextGrid,5,7,WHERE,20.730,20.870,,CIRCLING
audio10.TextGrid,5,8,THE,20.870,20.960,,CIRCLING
audio10.TextGrid,5,9,BIRD,20.960,21.260,,CIRCLING
audio10.TextGrid,5,10,WAS,21.260,21.370,,CIRCLING
audio10.TextGrid,5,11,CIRCLING,21.370,21.980,,ROOT
audio10.TextGrid,6,1,HE,22.460,22.570,,ROOT
audio10.TextGrid,6,2,DID,22.570,22.710,,ROOT
audio10.TextGrid,6,3,NOT,22.710,22.930,,HURRY
audio10.TextGrid,6,4,HURRY,22.930,23.300,,ROOT
audio10.TextGrid,6,5,AND,23.300,23.410,,ROOT
audio10.TextGrid,6,6,HE,23.410,23.500,,DOWN
audio10.TextGrid,6,7,KEPT,23.500,23.790,,DOWN
audio10.TextGrid,6,8,HIS,23.790,23.930,,DOWN
audio10.TextGrid,6,9,LINES,23.930,24.350,,DOWN
audio10.TextGrid,6,10,STRAIGHT,24.350,24.730,,DOWN
audio10.TextGrid,6,11,UP,24.730,24.870,,DOWN
audio10.TextGrid,6,12,AND,24.870,24.970,,DOWN
audio10.TextGrid,6,13,DOWN,24.970,25.350,,ROOT
audio10.TextGrid,7,1,BUT,25.960,26.090,,ROOT
audio10.TextGrid,7,2,HE,26.090,26.200,,SO
audio10.TextGrid,7,3,CROWDED,26.200,26.620,,SO
audio10.TextGrid,7,4,THE,26.620,26.690,,SO
audio10.TextGrid,7,5,CURRENT,26.690,27.030,,SO
audio10.TextGrid,7,6,A,27.030,27.080,,SO
audio10.TextGrid,7,7,LITTLE,27.080,27.380,,SO
audio10.TextGrid,7,8,SO,27.380,27.530,,BUT
audio10.TextGrid,7,9,THAT,27.530,27.660,,BUT
audio10.TextGrid,7,10,HE,27.660,27.720,,BIRD
audio10.TextGrid,7,11,WAS,27.720,27.850,,BIRD
audio10.TextGrid,7,12,STILL,27.850,28.090,,BIRD
audio10.TextGrid,7,13,FISHING,28.090,28.420,,BIRD
audio10.TextGrid,7,14,CORRECTLY,28.420,28.970,,BIRD
audio10.TextGrid,7,15,THOUGH,29.150,29.350,,BIRD
audio10.TextGrid,7,16,FASTER,29.350,29.860,,BIRD
audio10.TextGrid,7,17,THAN,29.860,29.990,,BIRD
audio10.TextGrid,7,18,HE,29.990,30.050,,BIRD
audio10.TextGrid,7,19,WOULD,30.050,30.200,,BIRD
audio10.TextGrid,7,20,HAVE,30.200,30.290,,BIRD
audio10.TextGrid,7,21,FISHED,30.290,30.620,,BIRD
audio10.TextGrid,7,22,IF,30.620,30.710,,BIRD
audio10.TextGrid,7,23,HE,30.710,30.800,,BIRD
audio10.TextGrid,7,24,WAS,30.800,30.960,,BIRD
audio10.TextGrid,7,25,NOT,30.960,31.180,,BIRD
audio10.TextGrid,7,26,TRYING,31.180,31.410,,BIRD
audio10.TextGrid,7,27,TO,31.410,31.510,,BIRD
audio10.TextGrid,7,28,USE,31.510,31.800,,BIRD
audio10.TextGrid,7,29,THE,31.800,31.870,,BIRD
audio10.TextGrid,7,30,BIRD,31.870,32.320,,THAT
audio10.TextGrid,8,1,THE,33.610,33.690,,ROOT
audio10.TextGrid,8,2,BIRD,33.690,33.930,,MOTIONLESS
audio10.TextGrid,8,3,WENT,33.930,34.160,,MOTIONLESS
audio10.TextGrid,8,4,HIGHER,34.160,34.450,,MOTIONLESS
audio10.TextGrid,8,5,IN,34.450,34.550,,MOTIONLESS
audio10.TextGrid,8,6,THE,34.550,34.790,,MOTIONLESS
audio10.TextGrid,8,7,AIR,34.790,34.980,,MOTIONLESS
audio10.TextGrid,8,8,AND,34.980,35.110,,MOTIONLESS
audio10.TextGrid,8,9,CIRCLED,35.110,35.460,,MOTIONLESS
audio10.TextGrid,8,10,AGAIN,35.460,35.880,,MOTIONLESS
audio10.TextGrid,8,11,HIS,35.990,36.160,,MOTIONLESS
audio10.TextGrid,8,12,WINGS,36.160,36.530,,MOTIONLESS
audio10.TextGrid,8,13,MOTIONLESS,36.530,37.240,,ROOT
audio10.TextGrid,9,1,THEN,38.090,38.260,,OUT
audio10.TextGrid,9,2,HE,38.260,38.410,,OUT
audio10.TextGrid,9,3,DOVE,38.410,38.740,,OUT
audio10.TextGrid,9,4,SUDDENLY,38.740,39.230,,OUT
audio10.TextGrid,9,5,AND,39.230,39.310,,OUT
audio10.TextGrid,9,6,THE,39.310,39.410,,OUT
audio10.TextGrid,9,7,OLD,39.410,39.590,,OUT
audio10.TextGrid,9,8,MAN,39.590,39.830,,OUT
audio10.TextGrid,9,9,SAW,39.830,40.080,,OUT
audio10.TextGrid,9,10,FLYING,40.080,40.520,,OUT
audio10.TextGrid,9,11,FISH,40.520,40.830,,OUT
audio10.TextGrid,9,12,SPURT,40.830,41.190,,OUT
audio10.TextGrid,9,13,OUT,41.190,41.320,,ROOT
audio10.TextGrid,9,14,OF,41.320,41.410,,OUT
audio10.TextGrid,9,15,THE,41.410,41.470,,DESPERATELY
audio10.TextGrid,9,16,WATER,41.470,41.880,,DESPERATELY
audio10.TextGrid,9,17,AND,41.880,41.990,,DESPERATELY
audio10.TextGrid,9,18,SAIL,41.990,42.250,,DESPERATELY
audio10.TextGrid,9,19,DESPERATELY,42.250,42.890,,OF
audio10.TextGrid,9,20,OVER,42.890,43.080,,OUT
audio10.TextGrid,9,21,THE,43.080,43.180,,SURFACE
audio10.TextGrid,9,22,SURFACE,43.180,43.780,,OVER
audio10.TextGrid,10,1,DOLPHIN,44.700,45.330,,ROOT
audio10.TextGrid,11,1,THE,45.700,45.810,,ROOT
audio10.TextGrid,11,2,OLD,45.810,46.030,,ALOUD
audio10.TextGrid,11,3,MAN,46.030,46.280,,ALOUD
audio10.TextGrid,11,4,SAID,46.280,46.510,,ALOUD
audio10.TextGrid,11,5,ALOUD,46.510,46.960,,ROOT
audio10.TextGrid,12,1,BIG,47.570,47.800,,DOLPHIN
audio10.TextGrid,12,2,DOLPHIN,47.800,48.310,,ROOT
audio10.TextGrid,13,1,HE,49.810,49.940,,FROM
audio10.TextGrid,13,2,SHIPPED,49.940,50.200,,FROM
audio10.TextGrid,13,3,HIS,50.200,50.380,,FROM
audio10.TextGrid,13,4,OARS,50.380,50.830,,FROM
audio10.TextGrid,13,5,AND,50.830,50.950,,FROM
audio10.TextGrid,13,6,BROUGHT,50.950,51.170,,FROM
audio10.TextGrid,13,7,A,51.170,51.240,,FROM
audio10.TextGrid,13,8,SMALL,51.240,51.660,,FROM
audio10.TextGrid,13,9,LINE,51.660,51.930,,FROM
audio10.TextGrid,13,10,FROM,51.930,52.100,,ROOT
audio10.TextGrid,13,11,UNDER,52.100,52.270,,FROM
audio10.TextGrid,13,12,THE,52.270,52.360,,BOW
audio10.TextGrid,13,13,BOW,52.360,52.800,,UNDER
audio10.TextGrid,14,1,IT,53.470,53.560,,HAD
audio10.TextGrid,14,2,HAD,53.560,53.690,,ROOT
audio10.TextGrid,14,3,A,53.690,53.720,,HOOK
audio10.TextGrid,14,4,WIRE,53.720,54.150,,HOOK
audio10.TextGrid,14,5,LEADER,54.150,54.540,,HOOK
audio10.TextGrid,14,6,AND,54.540,54.700,,HOOK
audio10.TextGrid,14,7,A,54.700,54.740,,HOOK
audio10.TextGrid,14,8,MEDIUM,54.740,55.150,,HOOK
audio10.TextGrid,14,9,SIZED,55.150,55.610,,HOOK
audio10.TextGrid,14,10,HOOK,55.610,55.890,,HAD
audio10.TextGrid,15,1,AND,56.380,56.510,,ROOT
audio10.TextGrid,15,2,HE,56.510,56.630,,ONE
audio10.TextGrid,15,3,BAITED,56.630,57.020,,ONE
audio10.TextGrid,15,4,IT,57.020,57.170,,ONE
audio10.TextGrid,15,5,WITH,57.170,57.310,,ONE
audio10.TextGrid,15,6,ONE,57.310,57.470,,ROOT
audio10.TextGrid,15,7,OF,57.470,57.550,,ROOT
audio10.TextGrid,15,8,THE,57.550,57.640,,SARDINES
audio10.TextGrid,15,9,SARDINES,57.640,58.470,,OF
audio10.TextGrid,16,1,HE,59.290,59.400,,ROOT
audio10.TextGrid,16,2,LET,59.400,59.550,,HE
audio10.TextGrid,16,3,IT,59.550,59.630,,GO
audio10.TextGrid,16,4,GO,59.630,59.810,,LET
audio10.TextGrid,16,5,OVER,59.810,60.060,,GO
audio10.TextGrid,16,6,THE,60.060,60.170,,STERN
audio10.TextGrid,16,7,SIDE,60.170,60.640,,STERN
audio10.TextGrid,16,8,AND,60.640,60.780,,STERN
audio10.TextGrid,16,9,THEN,60.780,60.960,,STERN
audio10.TextGrid,16,10,MADE,60.960,61.120,,STERN
audio10.TextGrid,16,11,IT,61.120,61.230,,STERN
audio10.TextGrid,16,12,FAST,61.230,61.630,,STERN
audio10.TextGrid,16,13,TO,61.630,61.720,,STERN
audio10.TextGrid,16,14,A,61.720,61.800,,STERN
audio10.TextGrid,16,15,RING,61.800,62.030,,STERN
audio10.TextGrid,16,16,BOLT,62.030,62.340,,STERN
audio10.TextGrid,16,17,IN,62.340,62.430,,STERN
audio10.TextGrid,16,18,THE,62.430,62.530,,STERN
audio10.TextGrid,16,19,STERN,62.530,63.070,,OVER
audio10.TextGrid,17,1,THEN,64.120,64.380,,LEFT
audio10.TextGrid,17,2,HE,64.380,64.560,,AND
audio10.TextGrid,17,3,BAITED,64.560,64.950,,AND
audio10.TextGrid,17,4,ANOTHER,64.950,65.270,,AND
audio10.TextGrid,17,5,LINE,65.270,65.650,,AND
audio10.TextGrid,17,6,AND,65.650,65.890,,LEFT
audio10.TextGrid,17,7,LEFT,65.890,66.190,,ROOT
audio10.TextGrid,17,8,IT,66.190,66.330,,SHADE
audio10.TextGrid,17,9,COILED,66.330,66.790,,SHADE
audio10.TextGrid,17,10,IN,66.790,66.880,,SHADE
audio10.TextGrid,17,11,THE,66.880,66.960,,SHADE
audio10.TextGrid,17,12,SHADE,66.960,67.250,,LEFT
audio10.TextGrid,17,13,OF,67.250,67.340,,SHADE
audio10.TextGrid,17,14,THE,67.340,67.410,,BOW
audio10.TextGrid,17,15,BOW,67.410,67.810,,OF
audio10.TextGrid,18,1,HE,68.630,68.730,,LOW
audio10.TextGrid,18,2,WENT,68.730,68.920,,LOW
audio10.TextGrid,18,3,BACK,68.920,69.130,,LOW
audio10.TextGrid,18,4,TO,69.130,69.240,,LOW
audio10.TextGrid,18,5,ROWING,69.240,69.740,,LOW
audio10.TextGrid,18,6,AND,69.810,69.960,,LOW
audio10.TextGrid,18,7,TO,69.960,70.050,,LOW
audio10.TextGrid,18,8,WATCHING,70.050,70.500,,LOW
audio10.TextGrid,18,9,THE,70.500,70.560,,LOW
audio10.TextGrid,18,10,LONG,70.560,70.900,,LOW
audio10.TextGrid,18,11,WINGED,70.900,71.240,,LOW
audio10.TextGrid,18,12,BLACK,71.240,71.580,,LOW
audio10.TextGrid,18,13,BIRD,71.580,72.040,,LOW
audio10.TextGrid,18,14,WHO,72.040,72.100,,LOW
audio10.TextGrid,18,15,WAS,72.100,72.370,,LOW
audio10.TextGrid,18,16,WORKING,72.370,72.810,,LOW
audio10.TextGrid,18,17,NOW,72.810,73.170,,LOW
audio10.TextGrid,18,18,LOW,73.320,73.600,,ROOT
audio10.TextGrid,18,19,OVER,73.600,73.810,,LOW
audio10.TextGrid,18,20,THE,73.810,73.890,,WATER
audio10.TextGrid,18,21,WATER,73.890,74.400,,OVER
audio10.TextGrid,19,1,AS,75.540,75.670,,WATCHED
audio10.TextGrid,19,2,HE,75.670,75.750,,WATCHED
audio10.TextGrid,19,3,WATCHED,75.750,76.300,,ROOT
audio10.TextGrid,19,4,THE,76.300,76.470,,INEFFECTUALLY
audio10.TextGrid,19,5,BIRD,76.470,76.760,,INEFFECTUALLY
audio10.TextGrid,19,6,DIPPED,76.760,77.010,,INEFFECTUALLY
audio10.TextGrid,19,7,AGAIN,77.010,77.480,,INEFFECTUALLY
audio10.TextGrid,19,8,SLANTING,77.480,77.980,,INEFFECTUALLY
audio10.TextGrid,19,9,HIS,77.980,78.160,,INEFFECTUALLY
audio10.TextGrid,19,10,WINGS,78.160,78.470,,INEFFECTUALLY
audio10.TextGrid,19,11,FOR,78.470,78.600,,INEFFECTUALLY
audio10.TextGrid,19,12,THE,78.600,78.700,,INEFFECTUALLY
audio10.TextGrid,19,13,DIVE,78.700,79.160,,INEFFECTUALLY
audio10.TextGrid,19,14,AND,79.160,79.270,,INEFFECTUALLY
audio10.TextGrid,19,15,THEN,79.270,79.490,,INEFFECTUALLY
audio10.TextGrid,19,16,SWINGING,79.490,79.920,,INEFFECTUALLY
audio10.TextGrid,19,17,THEM,79.920,80.090,,INEFFECTUALLY
audio10.TextGrid,19,18,WILDLY,80.090,80.630,,INEFFECTUALLY
audio10.TextGrid,19,19,AND,80.630,80.770,,INEFFECTUALLY
audio10.TextGrid,19,20,INEFFECTUALLY,80.770,81.550,,WATCHED
audio10.TextGrid,19,21,AS,81.550,81.670,,INEFFECTUALLY
audio10.TextGrid,19,22,HE,81.670,81.800,,FOLLOWED
audio10.TextGrid,19,23,FOLLOWED,81.800,82.130,,WATCHED
audio10.TextGrid,19,24,THE,82.130,82.210,,FISH
audio10.TextGrid,19,25,FLYING,82.210,82.600,,FISH
audio10.TextGrid,19,26,FISH,82.600,83.000,,FOLLOWED
audio10.TextGrid,20,1,THE,84.110,84.220,,WATER
audio10.TextGrid,20,2,OLD,84.220,84.400,,WATER
audio10.TextGrid,20,3,MAN,84.400,84.640,,WATER
audio10.TextGrid,20,4,COULD,84.640,84.820,,WATER
audio10.TextGrid,20,5,SEE,84.820,84.960,,WATER
audio10.TextGrid,20,6,THE,84.960,85.060,,WATER
audio10.TextGrid,20,7,SLIGHT,85.060,85.410,,WATER
audio10.TextGrid,20,8,BULGE,85.410,85.760,,WATER
audio10.TextGrid,20,9,IN,85.760,85.840,,WATER
audio10.TextGrid,20,10,THE,85.840,85.920,,WATER
audio10.TextGrid,20,11,WATER,85.920,86.320,,FOLLOWED
audio10.TextGrid,20,12,THAT,86.320,86.460,,WATER
audio10.TextGrid,20,13,THE,86.460,86.540,,RAISED
audio10.TextGrid,20,14,BIG,86.540,86.780,,RAISED
audio10.TextGrid,20,15,DOLPHIN,86.780,87.180,,RAISED
audio10.TextGrid,20,16,RAISED,87.180,87.680,,THAT
audio10.TextGrid,20,17,AS,87.680,87.790,,THAT
audio10.TextGrid,20,18,THEY,87.790,87.950,,FOLLOWED
audio10.TextGrid,20,19,FOLLOWED,87.950,88.310,,ROOT
audio10.TextGrid,20,20,THE,88.310,88.440,,FISH
audio10.TextGrid,20,21,ESCAPING,88.440,88.940,,FISH
audio10.TextGrid,20,22,FISH,88.940,89.340,,FOLLOWED
audio10.TextGrid,21,1,THE,90.160,90.240,,CUTTING
audio10.TextGrid,21,2,DOLPHIN,90.240,90.630,,CUTTING
audio10.TextGrid,21,3,WERE,90.630,90.760,,CUTTING
audio10.TextGrid,21,4,CUTTING,90.760,91.130,,ROOT
audio10.TextGrid,21,5,THROUGH,91.130,91.290,,CUTTING
audio10.TextGrid,21,6,THE,91.290,91.350,,WATER
audio10.TextGrid,21,7,WATER,91.350,91.700,,THROUGH
audio10.TextGrid,21,8,BELOW,91.700,92.060,,THROUGH
audio10.TextGrid,21,9,THE,92.060,92.160,,FLIGHT
audio10.TextGrid,21,10,FLIGHT,92.160,92.450,,BELOW
audio10.TextGrid,21,11,OF,92.450,92.520,,CUTTING
audio10.TextGrid,21,12,THE,92.520,92.610,,FISH
audio10.TextGrid,21,13,FISH,92.610,92.920,,OF
audio10.TextGrid,22,1,AND,93.320,93.410,,ROOT
audio10.TextGrid,22,2,WOULD,93.410,93.570,,WATER
audio10.TextGrid,22,3,BE,93.570,93.750,,WATER
audio10.TextGrid,22,4,IN,93.750,93.840,,WATER
audio10.TextGrid,22,5,THE,93.840,93.900,,WATER
audio10.TextGrid,22,6,WATER,93.900,94.300,,ROOT
audio10.TextGrid,23,1,DRIVING,94.670,95.090,,ROOT
audio10.TextGrid,23,2,AT,95.090,95.200,,DROPPED
audio10.TextGrid,23,3,SPEED,95.200,95.650,,DROPPED
audio10.TextGrid,23,4,WHEN,95.650,95.810,,DROPPED
audio10.TextGrid,23,5,THE,95.810,95.870,,DROPPED
audio10.TextGrid,23,6,FISH,95.870,96.160,,DROPPED
audio10.TextGrid,23,7,DROPPED,96.160,96.680,,ROOT
audio10.TextGrid,24,1,IT,97.780,97.900,,IS
audio10.TextGrid,24,2,IS,97.900,98.010,,ROOT
audio10.TextGrid,24,3,A,98.010,98.070,,THOUGHT
audio10.TextGrid,24,4,BIG,98.070,98.340,,THOUGHT
audio10.TextGrid,24,5,SCHOOL,98.340,98.630,,THOUGHT
audio10.TextGrid,24,6,OF,98.630,98.710,,THOUGHT
audio10.TextGrid,24,7,DOLPHIN,98.710,99.140,,THOUGHT
audio10.TextGrid,24,8,HE,99.390,99.500,,THOUGHT
audio10.TextGrid,24,9,THOUGHT,99.500,99.910,,IS
audio10.TextGrid,25,1,THEY,100.440,100.570,,WIDESPREAD
audio10.TextGrid,25,2,ARE,100.570,100.730,,WIDESPREAD
audio10.TextGrid,25,3,WIDESPREAD,100.730,101.580,,ROOT
audio10.TextGrid,26,1,AND,101.940,102.030,,ROOT
audio10.TextGrid,26,2,THE,102.030,102.120,,ROOT
audio10.TextGrid,26,3,FLYING,102.120,102.520,,CHANCE
audio10.TextGrid,26,4,FISH,102.520,102.790,,CHANCE
audio10.TextGrid,26,5,HAVE,102.790,102.960,,CHANCE
audio10.TextGrid,26,6,LITTLE,102.960,103.210,,CHANCE
audio10.TextGrid,26,7,CHANCE,103.210,103.840,,ROOT
audio10.TextGrid,27,1,THE,104.520,104.620,,ROOT
audio10.TextGrid,27,2,BIRD,104.620,104.940,,CHANCE
audio10.TextGrid,27,3,HAS,104.940,105.120,,CHANCE
audio10.TextGrid,27,4,NO,105.120,105.320,,CHANCE
audio10.TextGrid,27,5,CHANCE,105.320,105.890,,ROOT
audio10.TextGrid,28,1,THE,106.280,106.370,,ROOT
audio10.TextGrid,28,2,FLYING,106.370,106.700,,FAST
audio10.TextGrid,28,3,FISH,106.700,106.960,,FAST
audio10.TextGrid,28,4,ARE,106.960,107.040,,FAST
audio10.TextGrid,28,5,TOO,107.040,107.220,,FAST
audio10.TextGrid,28,6,BIG,107.220,107.500,,FAST
audio10.TextGrid,28,7,FOR,107.500,107.680,,FAST
audio10.TextGrid,28,8,HIM,107.680,107.930,,FAST
audio10.TextGrid,28,9,AND,108.280,108.390,,FAST
audio10.TextGrid,28,10,THEY,108.390,108.510,,FAST
audio10.TextGrid,28,11,GO,108.510,108.720,,FAST
audio10.TextGrid,28,12,TOO,108.720,108.880,,FAST
audio10.TextGrid,28,13,FAST,108.880,109.560,,ROOT
audio10.TextGrid,29,1,HE,111.110,111.210,,WATCHED
audio10.TextGrid,29,2,WATCHED,111.210,111.530,,ROOT
audio10.TextGrid,29,3,THE,111.530,111.640,,MOVEMENTS
audio10.TextGrid,29,4,FLYING,111.640,112.000,,MOVEMENTS
audio10.TextGrid,29,5,FISH,112.000,112.250,,MOVEMENTS
audio10.TextGrid,29,6,BURST,112.250,112.600,,MOVEMENTS
audio10.TextGrid,29,7,OUT,112.600,112.760,,MOVEMENTS
audio10.TextGrid,29,8,AGAIN,112.760,113.150,,MOVEMENTS
audio10.TextGrid,29,9,AND,113.150,113.290,,MOVEMENTS
audio10.TextGrid,29,10,AGAIN,113.290,113.740,,MOVEMENTS
audio10.TextGrid,29,11,AND,113.850,113.970,,MOVEMENTS
audio10.TextGrid,29,12,THE,113.970,114.110,,MOVEMENTS
audio10.TextGrid,29,13,INEFFECTUAL,114.110,114.650,,MOVEMENTS
audio10.TextGrid,29,14,MOVEMENTS,114.650,115.120,,WATCHED
audio10.TextGrid,29,15,OF,115.120,115.190,,MOVEMENTS
audio10.TextGrid,29,16,THE,115.190,115.290,,BIRD
audio10.TextGrid,29,17,BIRD,115.290,115.760,,OF
audio10.TextGrid,30,1,THAT,116.900,117.120,,AWAY
audio10.TextGrid,30,2,SCHOOL,117.120,117.570,,AWAY
audio10.TextGrid,30,3,HAS,117.570,117.680,,AWAY
audio10.TextGrid,30,4,GOTTEN,117.680,117.990,,AWAY
audio10.TextGrid,30,5,AWAY,117.990,118.240,,ROOT
audio10.TextGrid,30,6,FROM,118.240,118.450,,AWAY
audio10.TextGrid,30,7,ME,118.450,118.680,,THOUGHT
audio10.TextGrid,30,8,HE,118.820,118.940,,THOUGHT
audio10.TextGrid,30,9,THOUGHT,118.940,119.300,,FROM
audio10.TextGrid,31,1,THEY,119.950,120.080,,ARE
audio10.TextGrid,31,2,ARE,120.080,120.170,,ROOT
audio10.TextGrid,31,3,MOVING,120.170,120.500,,ARE
audio10.TextGrid,31,4,OUT,120.500,120.650,,FAR
audio10.TextGrid,31,5,TOO,120.650,120.910,,FAR
audio10.TextGrid,31,6,FAST,120.910,121.360,,FAR
audio10.TextGrid,31,7,AND,121.360,121.550,,FAR
audio10.TextGrid,31,8,TOO,121.550,121.630,,FAR
audio10.TextGrid,31,9,FAR,121.630,122.080,,ROOT
audio10.TextGrid,32,1,BUT,122.980,123.120,,PERHAPS
audio10.TextGrid,32,2,PERHAPS,123.120,123.510,,WILL
audio10.TextGrid,32,3,I,123.510,123.590,,WILL
audio10.TextGrid,32,4,WILL,123.590,123.750,,ROOT
audio10.TextGrid,32,5,PICK,123.750,123.940,,WILL
audio10.TextGrid,32,6,UP,123.940,124.070,,PICK
audio10.TextGrid,32,7,A,124.070,124.120,,ROOT
audio10.TextGrid,32,8,STRAY,124.120,124.660,,THEM
audio10.TextGrid,32,9,AND,124.880,124.970,,THEM
audio10.TextGrid,32,10,PERHAPS,124.970,125.370,,THEM
audio10.TextGrid,32,11,MY,125.370,125.560,,THEM
audio10.TextGrid,32,12,BIG,125.560,125.840,,THEM
audio10.TextGrid,32,13,FISH,125.840,126.070,,THEM
audio10.TextGrid,32,14,IS,126.070,126.190,,THEM
audio10.TextGrid,32,15,AROUND,126.190,126.530,,THEM
audio10.TextGrid,32,16,THEM,126.530,126.840,,ROOT
audio10.TextGrid,33,1,MY,127.640,127.830,,ROOT
audio10.TextGrid,33,2,BIG,127.830,128.140,,FISH
audio10.TextGrid,33,3,FISH,128.140,128.460,,ROOT
audio10.TextGrid,33,4,MUST,128.460,128.700,,SOMEWHERE
audio10.TextGrid,33,5,BE,128.750,128.900,,SOMEWHERE
audio10.TextGrid,33,6,SOMEWHERE,128.900,129.450,,ROOT
audio10.TextGrid,34,1,THE,132.020,132.090,,CLOUDS
audio10.TextGrid,34,2,CLOUDS,132.090,132.540,,ROOT
audio10.TextGrid,34,3,OVER,132.540,132.710,,CLOUDS
audio10.TextGrid,34,4,THE,132.710,132.810,,HILLS
audio10.TextGrid,34,5,LAND,132.810,133.290,,MOUNTAINS
audio10.TextGrid,34,6,NOW,133.290,133.620,,MOUNTAINS
audio10.TextGrid,34,7,ROSE,133.620,134.010,,MOUNTAINS
audio10.TextGrid,34,8,LIKE,134.010,134.240,,MOUNTAINS
audio10.TextGrid,34,9,MOUNTAINS,134.240,135.030,,HILLS
audio10.TextGrid,34,10,AND,135.170,135.260,,HILLS
audio10.TextGrid,34,11,THE,135.260,135.340,,HILLS
audio10.TextGrid,34,12,COAST,135.340,135.780,,HILLS
audio10.TextGrid,34,13,WAS,135.780,135.910,,HILLS
audio10.TextGrid,34,14,ONLY,135.910,136.190,,HILLS
audio10.TextGrid,34,15,A,136.190,136.260,,HILLS
audio10.TextGrid,34,16,LONG,136.260,136.590,,HILLS
audio10.TextGrid,34,17,GREEN,136.590,136.940,,HILLS
audio10.TextGrid,34,18,LINE,136.940,137.340,,HILLS
audio10.TextGrid,34,19,WITH,137.340,137.480,,HILLS
audio10.TextGrid,34,20,THE,137.480,137.570,,HILLS
audio10.TextGrid,34,21,GRAY,137.570,137.820,,HILLS
audio10.TextGrid,34,22,BLUE,137.820,138.160,,HILLS
audio10.TextGrid,34,23,HILLS,138.160,138.460,,OVER
audio10.TextGrid,34,24,BEHIND,138.460,138.890,,OVER
audio10.TextGrid,34,25,IT,138.890,139.090,,BEHIND
audio10.TextGrid,35,1,THE,139.760,139.820,,ROOT
audio10.TextGrid,35,2,WATER,139.820,140.200,,NOW
audio10.TextGrid,35,3,WAS,140.200,140.390,,NOW
audio10.TextGrid,35,4,A,140.390,140.450,,NOW
audio10.TextGrid,35,5,DARK,140.450,140.780,,NOW
audio10.TextGrid,35,6,BLUE,140.780,141.130,,NOW
audio10.TextGrid,35,7,NOW,141.130,141.440,,ROOT
audio10.TextGrid,36,1,SO,141.970,142.150,,ROOT
audio10.TextGrid,36,2,DARK,142.150,142.480,,ROOT
audio10.TextGrid,36,3,THAT,142.480,142.610,,ROOT
audio10.TextGrid,36,4,IT,142.610,142.680,,PURPLE
audio10.TextGrid,36,5,WAS,142.680,142.800,,PURPLE
audio10.TextGrid,36,6,ALMOST,142.800,143.160,,PURPLE
audio10.TextGrid,36,7,PURPLE,143.190,143.620,,THAT
audio10.TextGrid,37,1,AS,144.410,144.550,,SAW
audio10.TextGrid,37,2,HE,144.550,144.660,,HE
audio10.TextGrid,37,3,LOOKED,144.660,144.850,,HE
audio10.TextGrid,37,4,DOWN,144.850,145.180,,HE
audio10.TextGrid,37,5,INTO,145.180,145.430,,HE
audio10.TextGrid,37,6,IT,145.430,145.640,,HE
audio10.TextGrid,37,7,HE,145.640,145.750,,SAW
audio10.TextGrid,37,8,SAW,145.750,145.950,,ROOT
audio10.TextGrid,37,9,THE,145.950,146.070,,SIFTING
audio10.TextGrid,37,10,RED,146.070,146.330,,SIFTING
audio10.TextGrid,37,11,SIFTING,146.330,146.740,,SAW
audio10.TextGrid,37,12,OF,146.740,146.830,,SIFTING
audio10.TextGrid,37,13,THE,146.830,146.910,,WATER
audio10.TextGrid,37,14,PLANKTON,146.910,147.430,,WATER
audio10.TextGrid,37,15,IN,147.430,147.510,,WATER
audio10.TextGrid,37,16,THE,147.510,147.600,,WATER
